,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,wine_id,name,vintage,wine_type,grape_simple,rating_num,kprice,Winery,Grapes,Region,Alcohol content,Pairings,imgurl,rec_id
1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,Le_ende,2017,Red wine,Blend,50 ratings,"66,514",Mas Amiel,"Grenache, Carignan",France / Languedoc-Roussillon / Maury,13.5,"['Beef', 'Pasta', 'Veal']",//images.vivino.com/thumbs/U9KEXN2FTrqM7lJ1y14TKg_pb_x600.png,"1556, 170, 441, 1076, 594, 1879"
1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,Amphoreus Bianco,2013,White wine,Ribolla Gialla,50 ratings,"65,161",Paraschos,Ribolla Gialla,Italy / Campania,13.5,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",//images.vivino.com/thumbs/US4wFAz2Qbm95WAryPvtsA_pb_x600.png,"1968, 1103, 16, 1056, 535, 1906"
1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,Rosat,2019,Rose wine,Blend,52 ratings,"22,998",Avgvstvs,"50% Cabernet Sauvignon, 50% Merlot",Spain / Catalunya / Pened筌_,14.0,,//images.vivino.com/thumbs/tt81haLGT3ucNa7stWbx4w_pb_x600.png,"8, 15, 23, 31, 38, 41"
1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,Highland Chardonnay,2019,White wine,Chardonnay,52 ratings,"50,731",Morgan,100% Chardonnay,United States / California / Central Coast / Monterey County / Santa Lucia Highlands,13.8,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",//images.vivino.com/thumbs/YwbGpNJDTtyAo_NnZTH5FA_pb_x600.png,"14, 980, 1046, 271, 953, 2001"
1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,Rosso di Montalcino,2019,Red wine,Sangiovese,71 ratings,"76,434",Gianni Brunelli,100% Sangiovese,Italy / Toscana / Rosso di Montalcino,13.5,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",//images.vivino.com/thumbs/TG6XSdsCS0W7yuv52GZsCA_pb_x600.png,"108, 1752, 255, 471, 1733, 867"
1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,VEA Anno Zero Trebbiano,2019,White wine,Trebbiano,73 ratings,"47,349",Pietro Beconcini,Trebbiano,Italy / Toscana,13.5,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",//images.vivino.com/thumbs/zr_TZodfTkKKbAkWm3ifoQ_pb_x600.png,"553, 1839, 1624, 875, 651, 717"
1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,Lote Especial Sauvignon Blanc,2016,White wine,Sauvignon Blanc,135 ratings,"50,731",Colom筌,Sauvignon Blanc,Argentina / Salta / Calchaqui Valley,13.5,"['Shellfish', 'Vegetarian', 'Goat cheese']",//images.vivino.com/thumbs/NWchXcFsRK6nzcO6A3Yp7w_pb_x600.png,"1217, 1435, 109, 663, 1739, 4"
1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,Vignalina,2018,Red wine,Barbera,117 ratings,"36,413",Tenuta Santa Caterina,100% Barbera,Italy / Piemonte / Barbera d'Asti,15.0,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/TO-qJcxHS0CMe6RUao-iYQ_pb_x600.png,"1976, 1452, 497, 1485, 605, 666"
1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,Bourgogne Hautes Ce_es de Nuits Rouge,2019,Red wine,Pinot Noir,99 ratings,"54,113",Domaine Gros Fr筌_e et Soeur,Pinot Noir,France / Bourgogne / Bourgogne Hautes-C筌_es de Nuits,13.5,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/bVcCT-G0R0aZji4GkhAZ9Q_pb_x600.png,"1529, 1193, 1163, 1262, 1928, 1651"
1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,Chardonnay,2017,White wine,Chardonnay,100 ratings,"62,004",Greywacke,100% Chardonnay,New Zealand / South Island / Marlborough,13.5,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",//images.vivino.com/thumbs/eUEDToSdT1-kK8wAIrKl9w_pb_x600.png,"434, 737, 476, 1759, 1900, 1943"
1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,Not,2018,White wine,Pinot Gris,102 ratings,"67,190",Paraschos,100% Pinot Gris,Italy / Friuli-Venezia Giulia / Venezia Giulia,13.5,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",//images.vivino.com/thumbs/gkda846ASLGA4lgM7Okptw_pb_x600.png,"511, 1539, 1012, 886, 548, 115"
1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,Llum,2016,White wine,Grenache Gris,102 ratings,"54,881",Le Roc des Anges,Grenache Gris,France / Languedoc-Roussillon,13.5,"['Pasta', 'Vegetarian', 'Poultry', 'Lean fish', 'Aperitif']",//images.vivino.com/thumbs/zREL3IsKRi2WxRZekVgLbg_pb_x600.png,"416, 729, 615, 814, 237, 925"
1716,1716,1716,1716,1716,1716,1716,1716,1716,1716,Lauren's Single Vineyard Agrelo Petit Verdot,2017,Red wine,Petit Verdot,102 ratings,"56,367",Casarena,Petit Verdot,Argentina / Mendoza / Agrelo,13.5,,//images.vivino.com/thumbs/cpJx1lWaSrO5e-cbfbX0rQ_pb_x600.png,"8, 15, 23, 31, 38, 41"
1717,1717,1717,1717,1717,1717,1717,1717,1717,1717,Costa da' Posa,2020,White wine,Blend,102 ratings,"32,855",Cantina Cinque Terre,"Vermentino, Bosco, Albarola",Italy / Liguria / Cinque Terre,13.5,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",//images.vivino.com/thumbs/FZn_SYNdQoalUebRxZc5UQ_pb_x600.png,"1169, 1267, 657, 1520, 1373, 679"
1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,Chablis,2020,White wine,Chardonnay,105 ratings,"34,384",Christophe et Fils,100% Chardonnay,France / Bourgogne / Chablis,12.5,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",//images.vivino.com/thumbs/dP2p-75OSai_2GK4UpK5fw_pb_x600.png,"500, 1472, 315, 977, 805, 917"
1719,1719,1719,1719,1719,1719,1719,1719,1719,1719,"Luxe, Calme et Volupte",2017,Red wine,Blend,105 ratings,"44,663",Clos des Centenaires,"Shiraz/Syrah, Grenache, Mourvedre",France / Rhone Valley / Southern Rh筌_e,13.5,,//images.vivino.com/thumbs/EdDuvjCiRUGeIT-Pvt4uXw_pb_x600.png,"8, 15, 23, 31, 38, 41"
1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,Ce_es du Rhe_e,2019,Red wine,Blend,104 ratings,"30,746",Ch筌_eau de la Font du Loup,"Shiraz/Syrah, Grenache",France / Rhone Valley / Southern Rh筌_e / C筌_es-du-Rh筌_e,13.5,"['Beef', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/Zwrkxta4TAeLhjUTArhlLg_pb_x600.png,"1543, 1380, 998, 1703, 1218, 857"
1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,Libalis Blanco,2020,White wine,Moscatel de grano menudo,110 ratings,"20,292",Castillo de Maetierra,100% Moscatel de grano menudo,Spain / Navarra / Valles de Sadacia,12.0,,//images.vivino.com/thumbs/ezbcZ2djRoymxrbwn7QtgQ_pb_x600.png,"8, 15, 23, 31, 38, 41"
1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,Les Borderies Montlouis-sur-Loire,2015,White wine,Chenin Blanc,112 ratings,"47,882",Le Rocher des Violettes,Chenin Blanc,France / Loire Valley / Middle Loire / Touraine / Montlouis-sur-Loire,13.5,"['Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry', 'Mild and soft cheese']",//images.vivino.com/thumbs/zgA_4nnCQIq1f-h2Kp-5MQ_pb_x600.png,"37, 756, 842, 1519, 796, 744"
1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,Pinot Grigio,2020,White wine,Pinot Grigio,114 ratings,"41,035",Abbazia di Novacella (Stiftskellerei Neustift),100% Pinot Grigio,Italy / Trentino-Alto Adige / S筌_tirol - Alto Adige,13.0,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",//images.vivino.com/thumbs/apUzla0-SAKicD1Jwper5Q_pb_x600.png,"548, 610, 773, 511, 1714, 1999"
1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,Heritage Shiraz,2017,Red wine,Shiraz/Syrah,115 ratings,"25,253",Curtis Family Vineyards,Shiraz/Syrah,Australia / South Australia / Fleurieu / McLaren Vale,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/atbVaKykQP2gHjRXE1-Ebw_pb_x600.png,"1325, 1509, 1393, 364, 1376, 1638"
1725,1725,1725,1725,1725,1725,1725,1725,1725,1725,Grande Re_erve Che_eauneuf-du-Pape,2013,Red wine,Blend,116 ratings,"98,458",Mas Saint Louis,"Grenache, Mourvedre",France / Rhone Valley / Southern Rh筌_e / Ch筌_eauneuf-du-Pape,13.5,"['Lamb', 'Pork', 'Poultry']",//images.vivino.com/thumbs/MRpDgzqIRB-8CgBoDXzXmA_pb_x600.png,"1893, 1054, 277, 464, 782, 1598"
1726,1726,1726,1726,1726,1726,1726,1726,1726,1726,Soave,2018,White wine,Blend,76 ratings,"37,202",San Cassiano,"Trebbiano, Garganega",Italy / Veneto / Soave,13.5,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",//images.vivino.com/thumbs/SCT8rpLRTQivC0q1MY1C9w_pb_x600.png,"508, 989, 7, 447, 323, 1107"
1727,1727,1727,1727,1727,1727,1727,1727,1727,1727,Reciso Sangiovese,2013,Red wine,Sangiovese,117 ratings,"65,386",Pietro Beconcini,Sangiovese,Italy / Toscana,13.5,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",//images.vivino.com/thumbs/laD8D_o6RayZWBIp52h2gw_pb_x600.png,"910, 455, 342, 1807, 1672, 1661"
1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,Ghemme,2011,Red wine,Nebbiolo,119 ratings,"72,150",C Nova - Codecasa Giada,Nebbiolo,Italy / Piemonte / Ghemme,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/6t4_fFg2RiiXgfWqauS09w_pb_x600.png,"1208, 293, 1622, 895, 1521, 629"
1729,1729,1729,1729,1729,1729,1729,1729,1729,1729,Lusco Albarie_,2021,White wine,Albarie_,124 ratings,"33,615",Pazos de Lusco,100% Albari筌_,Spain / Galicia / R筌_s Baixas,14.0,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",//images.vivino.com/thumbs/NAwbc6zdRqK4JnDYt9ikng_pb_x600.png,"1883, 1934, 1953, 1982, 542, 1589"
1730,1730,1730,1730,1730,1730,1730,1730,1730,1730,Langhe Chardonnay Educato,2020,White wine,Chardonnay,120 ratings,"57,495",Elio Grasso,100% Chardonnay,Italy / Piemonte / Langhe,13.5,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",//images.vivino.com/thumbs/nr4kxSYMRYOUFJVNw1E4Tg_pb_x600.png,"1418, 1260, 319, 1327, 1981, 1475"
1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,Ballard Canyon Estate Syrah,2016,Red wine,Shiraz/Syrah,124 ratings,"56,367",Rusack,100% Shiraz/Syrah,United States / California / Central Coast / Santa Barbara County / Santa Ynez Valley / Ballard Canyon,14.2,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/id-ige6pRR6HPHFHAjQJUg_pb_x600.png,"1836, 318, 1359, 1179, 460, 1304"
1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,Growers Blend Cabernet Franc,2015,Red wine,Cabernet Franc,124 ratings,"45,094",Tawse,Cabernet Franc,Canada / Ontario / Niagara Peninsula,13.5,"['Beef', 'Pork', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/ELPixFXYTqOwtTvikX9G6g_pb_x600.png,"1732, 1516, 1498, 1490, 77, 331"
1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,Rouge,2010,Red wine,Grenache,124 ratings,"71,556",Le Soula,100% Grenache,France / Vin de Pays / Pays d'Oc / C筌_es Catalanes,14.5,"['Beef', 'Pasta', 'Veal']",//images.vivino.com/thumbs/hlGIAtzkQqi9-GFgYBukIQ_pb_x600.png,"1733, 1410, 108, 1752, 83, 924"
1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,Sonoma Estates Cabernet Sauvignon,2018,Red wine,Cabernet Sauvignon,126 ratings,"65,386",Arrowood,100% Cabernet Sauvignon,United States / California / North Coast / Sonoma County,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/RC-3FyB1RiCTEam92Ut9Aw_pb_x600.png,"529, 283, 174, 154, 527, 762"
1735,1735,1735,1735,1735,1735,1735,1735,1735,1735,Xestal Mence_,2012,Red wine,Mencia,126 ratings,"34,497",Gancedo,100% Mencia,Spain / Castilla y Le筌_ / Bierzo,14.5,"['Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/uzbzPYgjReqoS-E8Mo1xOQ_pb_x600.png,"850, 1662, 737, 939, 1899, 599"
1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,Lagrein,2020,Red wine,Lagrein,128 ratings,"41,035",Abbazia di Novacella (Stiftskellerei Neustift),100% Lagrein,Italy / Trentino-Alto Adige / S筌_tirol - Alto Adige,13.0,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/DVK_e-DaSMyh7bHIshoYMA_pb_x600.png,"1357, 1948, 1094, 898, 531, 1023"
1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,Barbaresco,2018,Red wine,Nebbiolo,129 ratings,"62,906",Albino Rocca,100% Nebbiolo,Italy / Piemonte / Barbaresco,13.5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/rMsGknH1SRi4kh3dWw3HWA_pb_x600.png,"144, 505, 1283, 1315, 1348, 1363"
1738,1738,1738,1738,1738,1738,1738,1738,1738,1738,Les Alpes,2018,White wine,Gringet,132 ratings,"170,025",Domaine Belluard,100% Gringet,France / Savoie,13.5,,//images.vivino.com/thumbs/uiQhIMc6RF6W7_c5QQWAWw_pb_x600.png,"8, 15, 23, 31, 38, 41"
1739,1739,1739,1739,1739,1739,1739,1739,1739,1739,Corralillo Sauvignon Blanc,2021,White wine,Sauvignon Blanc,135 ratings,"18,939",Matetic,100% Sauvignon Blanc,Chile / Aconcagua / San Antonio Valley,13.5,"['Shellfish', 'Vegetarian', 'Goat cheese']",//images.vivino.com/thumbs/3tKkHhpCTyOJzpar5mAERg_pb_x600.png,"109, 611, 454, 1217, 672, 1274"
1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,Pinot Noir,2017,Red wine,Pinot Noir,98 ratings,"110,480",Yarra Yering,100% Pinot Noir,Australia / Victoria / Port Phillip / Yarra Valley,13.5,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/I-uaym7VQpez8TuohWp2Mw_pb_x600.png,"116, 1763, 58, 858, 1280, 1660"
1741,1741,1741,1741,1741,1741,1741,1741,1741,1741,Elementa,2019,White wine,Verdejo,97 ratings,"23,111",La Quinta,100% Verdejo,Spain / Castilla y Le筌_ / Rueda,13.0,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",//images.vivino.com/thumbs/GeHgduTJSKK-FGq0d4qqEA_pb_x600.png,"303, 1958, 28, 211, 1147, 169"
1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,Chianti Classico,2018,Red wine,Sangiovese,101 ratings,"45,094",Castell'in Villa,100% Sangiovese,Italy / Toscana / Chianti / Chianti Classico,13.5,"['Beef', 'Veal', 'Poultry']",//images.vivino.com/thumbs/4M0Qqw_hQP-Am82biD376A_pb_x600.png,"1391, 854, 1666, 1922, 1641, 505"
1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,Chianti Classico,2015,Red wine,Sangiovese,96 ratings,"60,877",Podere Campriano,Sangiovese,Italy / Toscana / Chianti / Chianti Classico,13.5,"['Beef', 'Veal', 'Poultry']",//images.vivino.com/thumbs/RbedNE3zSzSKbuWzGwYcPw_pb_x600.png,"457, 1124, 543, 1035, 1404, 1494"
1744,1744,1744,1744,1744,1744,1744,1744,1744,1744,Il Musmeci Riserva Etna Rosso,2015,Red wine,Nerello Mascalese,77 ratings,"69,691",Tenuta di Fessina,100% Nerello Mascalese,Italy / Terre Siciliane / Etna,14.0,"['Beef', 'Pasta', 'Lamb']",//images.vivino.com/thumbs/dz6eHvTuRjS5sm5RiQDErg_pb_x600.png,"871, 117, 606, 1904, 1506, 1582"
1745,1745,1745,1745,1745,1745,1745,1745,1745,1745,A'Puddara Etna Bianco,2019,White wine,Carricante,77 ratings,"76,660",Tenuta di Fessina,100% Carricante,Italy / Terre Siciliane / Etna,13.0,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",//images.vivino.com/thumbs/bEGvPi_cR7aszWVJ9HjpQg_pb_x600.png,"55, 618, 1042, 1611, 133, 1164"
1746,1746,1746,1746,1746,1746,1746,1746,1746,1746,Le Pigeonnier,2016,Red wine,Carignan,77 ratings,"53,795",Domaine La Terrasse d'Elise,Carignan,France / Vin de Pays / Pays d'Oc / H筌_ault,13.5,"['Beef', 'Pasta', 'Veal']",//images.vivino.com/thumbs/Iz_QSREfTuKAX7moCA0EFw_pb_x600.png,"1899, 853, 1735, 737, 161, 1713"
1747,1747,1747,1747,1747,1747,1747,1747,1747,1747,Special Vintage Noir,2011,Red wine,Pinot Noir,78 ratings,"62,681",Paraschos,Pinot Noir,Italy / Friuli-Venezia Giulia,13.5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/jA1AsVJVQWuk143zzlf7eg_150x200.jpg,"443, 724, 726, 990, 996, 125"
1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,Chardonnay,2018,White wine,Chardonnay,79 ratings,"47,349",Burrowing Owl,100% Chardonnay,Canada / British Columbia / Okanagan Valley,13.5,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",//images.vivino.com/thumbs/MqPNVzifTOaZZnH49pppaQ_pb_x600.png,"204, 833, 491, 1505, 456, 2008"
1749,1749,1749,1749,1749,1749,1749,1749,1749,1749,Alvarinho,2020,White wine,Alvarinho,80 ratings,"22,547",Quinta d'Amares,Alvarinho,Portugal / Minho / Vinho Verde,13.5,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",//images.vivino.com/thumbs/tkCNZMwtQVe4hlgzyhNuxw_150x200.jpg,"203, 187, 407, 320, 1145, 976"
1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,Para Maria Rose,2020,Rose wine,Blend,79 ratings,"27,692",Stolpman Vineyards,"60% Mourvedre, 20% Shiraz/Syrah, 20% Grenache",United States / California / Central Coast / Santa Barbara County,12.5,"['Shellfish', 'Spicy food', 'Appetizers and snacks', 'Fruity desserts', 'Aperitif']",//images.vivino.com/thumbs/VnVmOkqKSQuJxfJQWZH57w_pb_x600.png,"8, 15, 23, 31, 38, 41"
1751,1751,1751,1751,1751,1751,1751,1751,1751,1751,Soldadito Marinero,2020,White wine,Blend,80 ratings,"22,547",El Angosto,"Muscat Blanc, Muscat of Alexandria",Spain / Valencia,13.5,,//images.vivino.com/thumbs/_tBL6-rXSpGTKUqYeyr9vw_pb_x600.png,"8, 15, 23, 31, 38, 41"
1752,1752,1752,1752,1752,1752,1752,1752,1752,1752,La Ciaude,2017,Red wine,Blend,80 ratings,"49,603",Domaine Anne Gros & Jean-Paul Tollot,"40% Shiraz/Syrah, 40% Carignan, 20% Grenache",France / Languedoc-Roussillon / Minervois,14.5,"['Beef', 'Pasta', 'Veal']",//images.vivino.com/thumbs/QVXBFTTTTpWd-c7YQMtyjQ_pb_x600.png,"1752, 471, 1733, 924, 1708, 1410"
1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,Barbaresco Angelo,2014,Red wine,Nebbiolo,81 ratings,"157,829",Albino Rocca,100% Nebbiolo,Italy / Piemonte / Barbaresco,14.5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/k83VhXF4RtepCVrMbn9n6Q_pb_x600.png,"1445, 1753, 1695, 866, 1162, 466"
1754,1754,1754,1754,1754,1754,1754,1754,1754,1754,Dehesa 14,2004,Red wine,Tempranillo,84 ratings,"73,278",Dehesa La Granja,100% Tempranillo,Spain / Castilla y Le筌_,14.5,"['Beef', 'Lamb', 'Veal', 'Poultry']",//images.vivino.com/thumbs/5pUAjslIRXemPh8qWrKwrA_pb_x600.png,"118, 1086, 1842, 902, 27, 1245"
1755,1755,1755,1755,1755,1755,1755,1755,1755,1755,Lioness of McLaren Vale Shiraz,2019,Red wine,Shiraz/Syrah,84 ratings,"29,516",Dandelion Vineyards,Shiraz/Syrah,Australia / South Australia / Fleurieu / McLaren Vale,14.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/sHyCX49lTA2xFxCVZzH6xg_pb_x600.png,"1638, 720, 1886, 1889, 1393, 1550"
1756,1756,1756,1756,1756,1756,1756,1756,1756,1756,Pinot Noir,2013,Red wine,Pinot Noir,85 ratings,"44,069",TerraVin,100% Pinot Noir,New Zealand / South Island / Marlborough,13.5,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/aNpSnrQCQuKOVeNjS-x-CA_pb_x600.png,"829, 345, 446, 193, 760, 873"
1757,1757,1757,1757,1757,1757,1757,1757,1757,1757,Terrasses du Larzac,2016,Red wine,Blend,85 ratings,"38,740",Mas des Brousses,"Shiraz/Syrah, Grenache",France / Languedoc-Roussillon / Languedoc / Terrasses du Larzac,14.5,"['Beef', 'Pasta', 'Veal']",//images.vivino.com/thumbs/VJw3LPL5Qp68NBZ3yKMvxw_pb_x600.png,"30, 697, 1768, 1106, 1097, 623"
1758,1758,1758,1758,1758,1758,1758,1758,1758,1758,Fausto,2014,White wine,Timorasso,85 ratings,"78,914",Marina Coppi,100% Timorasso,Italy / Piemonte / Colli Tortonesi,13.5,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",//images.vivino.com/thumbs/jaZxpzm2TJWzb9wXHkJpHA_pb_x600.png,"958, 319, 679, 662, 1084, 1640"
1759,1759,1759,1759,1759,1759,1759,1759,1759,1759,Reserva,2014,Red wine,Tempranillo,86 ratings,"64,259",Trus,100% Tempranillo,Spain / Castilla y Le筌_ / Ribera del Duero,14.5,"['Beef', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/WWNj24JRTIqaigbCqdw-CQ_pb_x600.png,"434, 310, 195, 482, 624, 1900"
1760,1760,1760,1760,1760,1760,1760,1760,1760,1760,Monte dei Cocci Primitivo di Manduria,2012,Red wine,Primitivo,86 ratings,"33,820",Girolamo,Primitivo,Italy / Puglia / Primitivo di Manduria,14.0,"['Beef', 'Pasta', 'Lamb', 'Poultry']",//images.vivino.com/thumbs/76zW85ZCReuubjshh0_4TQ_pb_x600.png,"1542, 1760, 227, 1896, 1307, 1575"
1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,Se_ection Sancerre,2019,White wine,Sauvignon Blanc,86 ratings,"43,967",Domaine Chatelain,100% Sauvignon Blanc,France / Loire Valley / Upper Loire / Sancerre,13.0,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",//images.vivino.com/thumbs/9UdrEDyrTli46hCSbvgBBw_pb_x600.png,"431, 796, 1643, 62, 301, 1228"
1762,1762,1762,1762,1762,1762,1762,1762,1762,1762,Marquis de Mons Margaux,2017,Red wine,Merlot,88 ratings,"45,094",Ch筌_eau La Tour de Mons,100% Merlot,France / Bordeaux / M筌_oc / Margaux,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/z4Lhi7J-RiullKYuQ85E0w_pb_x600.png,"779, 894, 1498, 786, 1931, 353"
1763,1763,1763,1763,1763,1763,1763,1763,1763,1763,Wilyabrup Pinot Noir,2017,Red wine,Pinot Noir,89 ratings,"71,023",Moss Wood,100% Pinot Noir,Australia / Western Australia / South West Australia / Margaret River,14.0,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/FlmghSRfQgmu0234SouWXw_pb_x600.png,"1740, 43, 261, 116, 1882, 58"
1764,1764,1764,1764,1764,1764,1764,1764,1764,1764,Cabernet Sauvignon,2018,Red wine,Cabernet Sauvignon,89 ratings,"60,877",Rutherford Road,Cabernet Sauvignon,United States / California / North Coast / Napa County / Napa Valley / Rutherford,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Mature and hard cheese', 'Poultry']",//images.vivino.com/thumbs/DzlYbSPQQz-nRqlyEIEMjQ_150x200.jpg,"745, 1065, 1074, 1080, 2007, 91"
1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,Rasteau Les Blovac,2014,Red wine,Blend,89 ratings,"27,056",Domaine Santa Duc,"Shiraz/Syrah, Mourvedre, Grenache",France / Rhone Valley / Southern Rh筌_e / Rasteau,13.5,"['Beef', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/p9eR6HtGQXy93DPdCgyxaQ_pb_x600.png,"952, 1801, 1299, 449, 1205, 595"
1766,1766,1766,1766,1766,1766,1766,1766,1766,1766,Iglesia Vella,2015,White wine,Grenache Gris,91 ratings,"87,697",Le Roc des Anges,Grenache Gris,France / Vin de Pays / Pays d'Oc / C筌_es Catalanes,13.5,"['Pasta', 'Vegetarian', 'Poultry', 'Lean fish', 'Aperitif']",//images.vivino.com/thumbs/_DdRvitQRkWa4NxvU8wsCA_pb_x600.png,"1790, 1544, 1329, 1331, 1463, 915"
1767,1767,1767,1767,1767,1767,1767,1767,1767,1767,QM Super Reserva Alvarinho Bruto,2018,Sparkling wine,Alvarinho,91 ratings,"33,820",Quintas de Melga筌_,Alvarinho,Portugal / Minho / Vinho Verde,13.5,,//images.vivino.com/thumbs/Ftc1U_ieSR6sIb7XHBFSmg_pb_x600.png,"8, 15, 23, 31, 38, 41"
1768,1768,1768,1768,1768,1768,1768,1768,1768,1768,Vertigo,2019,Red wine,Blend,92 ratings,"24,351",Mas Amiel,"Shiraz/Syrah, Grenache, Carignan",France / Languedoc-Roussillon / C筌_es du Roussillon,13.5,"['Beef', 'Pasta', 'Veal']",//images.vivino.com/thumbs/-2Jfhw8mSYuaQ98MfO7Fmw_pb_x600.png,"1097, 697, 1522, 503, 623, 892"
1769,1769,1769,1769,1769,1769,1769,1769,1769,1769,Chardonnay,2019,White wine,Chardonnay,93 ratings,"39,457",Palliser Estate,100% Chardonnay,New Zealand / North Island / Wairarapa / Martinborough,13.5,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",//images.vivino.com/thumbs/_OyURm6tS0Ow87mMZ-JKnQ_pb_x600.png,"165, 1887, 170, 257, 34, 624"
