,Unnamed: 0,Unnamed: 0.1,wine_id,name,vintage,wine_type,grape_simple,rating_num,kprice,imgurl
1151,1151,1151,1151,Les Chalasses Marnes Bleues,2014,White wine,Savagnin,46 ratings,"270,564",//images.vivino.com/thumbs/G5NTQ78uRvePetN_wNpuHA_pb_x600.png
1152,1152,1152,1152,Chateauneuf-du-Pape Rouge,2005,Red wine,Blend,47 ratings,"180,786",//images.vivino.com/thumbs/MfKrAJpOR_WLt4HtBFAiPQ_pb_x600.png
1153,1153,1153,1153,Moscato d'Asti,2020,Sparkling wine,Moscato,47 ratings,"52,422",//images.vivino.com/thumbs/93chVdsUQ16icIKQHYOCbg_pb_x600.png
1154,1154,1154,1154,Rous Vineyard Reserve (Ancient Vines) Zinfandel,2018,Red wine,Zinfandel,47 ratings,"46,785",//images.vivino.com/thumbs/cK-ZXLAnSZy2E6ewPv1BuA_pb_x600.png
1155,1155,1155,1155,Alpilles Rouge,1994,Red wine,Cabernet Sauvignon,48 ratings,"563,674",//images.vivino.com/thumbs/Nsc9RXDOQnihxD0hvLXEPA_pb_x600.png
1156,1156,1156,1156,Bannockburn Riesling,2021,White wine,Riesling,49 ratings,"48,476",//images.vivino.com/thumbs/dNoIZBx0TMWypFrJke6DOQ_pb_x600.png
1157,1157,1157,1157,Terrae_s do Tejo Branco,2019,White wine,Fernao Pires,61 ratings,"13,251",//images.vivino.com/thumbs/Nf39kyj6SnGzmiPe6KV-uw_pb_x600.png
1158,1158,1158,1158,Nuits-Saint-Georges,2012,Red wine,Pinot Noir,50 ratings,"614,917",//images.vivino.com/thumbs/5jTFmU7-QvG_OVzEayilwQ_pb_x600.png
1159,1159,1159,1159,La Truffie_e Blanc,2018,White wine,,50 ratings,"90,393",//images.vivino.com/thumbs/QYx_lIvFQ-KOHxnbii4SgQ_pb_x600.png
1160,1160,1160,1160,Sammarcello Pignatello,2018,Red wine,Perricone,52 ratings,"34,589",//images.vivino.com/thumbs/qreuwXhbTDCzEO77DPp0hQ_pb_x600.png
1161,1161,1161,1161,Au Clos du Che_eau Saint-Ve_an,2018,White wine,Chardonnay,51 ratings,"91,110",//images.vivino.com/thumbs/XJoHxR0SREiNH1KnBuKQrg_150x200.jpg
1162,1162,1162,1162,Prestige Champagne,2016,Sparkling wine,Blend,54 ratings,"101,461",//images.vivino.com/thumbs/bjF2J-fyRau87YMWQ8usFQ_pb_x600.png
1163,1163,1163,1163,Che_eau Corton Grancey Grand Cru,2013,Red wine,Pinot Noir,54 ratings,"220,960",//images.vivino.com/thumbs/BdBkwIfAR3K29YosqtH3Ew_pb_x600.png
1164,1164,1164,1164,Beatome Teroldego Vigneti delle Dolomiti,2010,Red wine,Teroldego,55 ratings,"83,424",//images.vivino.com/thumbs/DGmAe2TmQmmVi9KaF0KXFQ_pb_x600.png
1165,1165,1165,1165,Barbaresco Angelo,2016,Red wine,Nebbiolo,56 ratings,"157,829",//images.vivino.com/thumbs/k83VhXF4RtepCVrMbn9n6Q_pb_x600.png
1166,1166,1166,1166,Via del Campo Falanghina,2020,White wine,Falanghina,57 ratings,"75,532",//images.vivino.com/thumbs/NY9nK_maQECbb89nlFovBg_pb_x600.png
1167,1167,1167,1167,Cabernet Sauvignon,2020,Red wine,Cabernet Sauvignon,57 ratings,"45,094",//images.vivino.com/thumbs/FAe5cvtURsq3k0cSLEdxJA_pb_x600.png
1168,1168,1168,1168,Le Grand Clos Pinot Noir,2017,Red wine,Pinot Noir,58 ratings,"67,641",//images.vivino.com/thumbs/FsKYZo40SvSjorLqnYZCFQ_pb_x600.png
1169,1169,1169,1169,Bateleur Chardonnay,2017,White wine,Chardonnay,58 ratings,"112,735",//images.vivino.com/thumbs/GUdhafTDRTqpN-P_0Q4hhQ_pb_x600.png
1170,1170,1170,1170,Estate Grown Cabernet Franc,2014,Red wine,Cabernet Franc,59 ratings,"93,570",//images.vivino.com/thumbs/sDghoxVhRASiJS1BEhDTHg_150x200.jpg
1171,1171,1171,1171,Amphoreus Ribolla Gialla,2015,White wine,Ribolla Gialla,42 ratings,"48,865",//images.vivino.com/thumbs/Xy7CGeCcQRy2DAvmE0aLRw_pb_x600.png
1172,1172,1172,1172,Blanc Secret Ce_es de Provence,2019,White wine,Rolle,41 ratings,"42,839",//images.vivino.com/thumbs/slzgNuS9QK6cVN4-vJTPaQ_pb_x600.png
1173,1173,1173,1173,Macchieto Super Umbrian,2014,Red wine,Blend,41 ratings,"87,933",//images.vivino.com/thumbs/_8IvDZ58TrWM_o2rWQwByg_pb_x600.png
1174,1174,1174,1174,Pinot Noir,2017,Red wine,Pinot Noir,40 ratings,"51,038",//images.vivino.com/thumbs/KlkD7vF4Tey0OzONsxC-xg_pb_x600.png
1175,1175,1175,1175,Reserve Brut,2012,Sparkling wine,,27 ratings,"73,278",//images.vivino.com/thumbs/IHjUBlAhS0CoIVaR3At57w_pb_x600.png
1176,1176,1176,1176,Albana di Romagna Passito,2015,Dessert wine,Albana,27 ratings,"76,660",//images.vivino.com/thumbs/143hkLqCT6K-oOPgnRO9Kg_150x200.jpg
1177,1177,1177,1177,El Viejo,2020,Red wine,Tinta de toro,28 ratings,"69,896",//images.vivino.com/thumbs/SeHgmIisRl-E5qEql8tvHw_pb_x600.png
1178,1178,1178,1178,Foundation Red Blend,2018,Red wine,Merlot,27 ratings,"72,150",//images.vivino.com/thumbs/lXLjReHwRNKdJgAxi02CVg_pb_x600.png
1179,1179,1179,1179,203 Piante a Lapio,2013,White wine,Fiano,27 ratings,"225,470",//images.vivino.com/thumbs/BQKjL16rQCiYrQEfDrdtUw_pb_x600.png
1180,1180,1180,1180,Chambolle-Musigny Premier Cru 'Les Plantes',2009,Red wine,Pinot Noir,28 ratings,"266,464",//images.vivino.com/thumbs/N2p_ssoBSXy66nWZ2OS4wQ_pb_x600.png
1181,1181,1181,1181,Arrepiado Tradie_媛_ Tinto,2019,Red wine,Touriga Nacional,28 ratings,"62,004",//images.vivino.com/thumbs/th8yWSO5SMK9ggng1oYaSQ_pb_x600.png
1182,1182,1182,1182,Four Cuttings Cabernet Sauvignon,2019,Red wine,Cabernet Sauvignon,29 ratings,"58,171",//images.vivino.com/thumbs/wLGfesUdRZqHGXd9W3H32g_pb_x600.png
1183,1183,1183,1183,Lavaut Saint-Jacques Gevrey-Chambertin Premier Cru,2011,Red wine,Pinot Noir,29 ratings,"238,895",//images.vivino.com/thumbs/F3YjlTwsQgKfs8_OBGu3Pw_pb_x600.png
1184,1184,1184,1184,Vosne-Romane_ Premier Cru Les Suchots,2009,Red wine,Pinot Noir,30 ratings,"491,770",//images.vivino.com/thumbs/8R7o902zTVasU8AJYrgVhQ_pb_x600.png
1185,1185,1185,1185,Poggio de?_lli Cabernet Franc Toscana,2019,Red wine,Cabernet Franc,30 ratings,"91,315",//images.vivino.com/thumbs/Mg5EIcr3SBq7ODTQ07Cnmg_pb_x600.png
1186,1186,1186,1186,Cotes-du-Coast,2019,White wine,Blend,32 ratings,"50,731",//images.vivino.com/thumbs/1UXC88YDTmuYNlVcpLSqxg_pb_x600.png
1187,1187,1187,1187,Chemin des Moines de Vergy,2019,Red wine,Pinot Noir,31 ratings,"140,919",//images.vivino.com/thumbs/Q1pMTATbSmq9k3YFH1i2vw_pb_x600.png
1188,1188,1188,1188,Mirat Crianza,2001,Red wine,Tempranillo,31 ratings,"78,914",//images.vivino.com/thumbs/V4wcAhrwTdOuyAb8tM9X9w_pb_x600.png
1189,1189,1189,1189,Pinot Gris,2019,White wine,Pinot Gris,34 ratings,"33,820",//images.vivino.com/thumbs/eU0tFG2CSda6W-iPHs6Vng_pb_x600.png
1190,1190,1190,1190,Simona Natale Rose,2015,Sparkling wine,Negroamaro,33 ratings,"109,804",//images.vivino.com/thumbs/4IvIbsAqTUm442mLNin93A_150x200.jpg
1191,1191,1191,1191,Barrel Fermented Chardonnay,2018,White wine,Chardonnay,35 ratings,"65,386",//images.vivino.com/thumbs/dzAmgFu9TwWJwDmlgmyang_pb_x600.png
1192,1192,1192,1192,Cuve_ Spe_iale Brut Champagne,2004,Sparkling wine,Blend,35 ratings,"144,403",//images.vivino.com/thumbs/gLQzoZLLRKSydBW1vSC4Aw_pb_x600.png
1193,1193,1193,1193,Collection Beaune Clos des Renardes Pinot Noir,2019,Red wine,Pinot Noir,35 ratings,"84,961",//images.vivino.com/thumbs/_aHswZJySbmX3aZ2UW8GpQ_150x200.jpg
1194,1194,1194,1194,Nuits-Saint-Georges Premier Cru Clos L'Arlot,2013,Red wine,Pinot Noir,36 ratings,"270,564",//images.vivino.com/thumbs/zw1-FieVRCSWuGRlWzZCUg_pb_x600.png
1195,1195,1195,1195,Les 3 Lunes Ce_es du Roussillon Villages,2011,Red wine,Blend,37 ratings,"54,881",//images.vivino.com/thumbs/VZCAPtiMRDq0WizB16lxnQ_pb_x600.png
1196,1196,1196,1196,L'Enchentoir Rouge,2014,Red wine,Cabernet Franc,37 ratings,"68,563",//images.vivino.com/thumbs/ETrNu7YwRCK-2HY-aHvDsw_pb_x600.png
1197,1197,1197,1197,Le Cime Passito,2017,Dessert wine,Blend,37 ratings,"63,131",//images.vivino.com/thumbs/AcRgrOuvSeK1K9yW6Te-RQ_pb_x600.png
1198,1198,1198,1198,Beaune 1er Cru 'Les Cent Vignes',2017,Red wine,Pinot Noir,37 ratings,"91,951",//images.vivino.com/thumbs/2KGm4HvdQ9qRl_mpb-MjSA_pb_x600.png
1199,1199,1199,1199,Cuve_ du Vignon Saint-Joseph,2018,Red wine,Shiraz/Syrah,37 ratings,"62,722",//images.vivino.com/thumbs/3IgVtWWCTDeEYVksTMaAsA_pb_x600.png
1200,1200,1200,1200,Gaia,2017,Red wine,Blend,39 ratings,"90,188",//images.vivino.com/thumbs/AAW9DUgLRfaFG-hjAMp6KQ_pb_x600.png
1201,1201,1201,1201,Bricco Manescotto Barolo,2016,Red wine,Nebbiolo,39 ratings,"93,570",//images.vivino.com/thumbs/sOie5Uv6Q0-yf3C6buJR8Q_pb_x600.png
1202,1202,1202,1202,Estate Pinot Noir,2019,Red wine,Pinot Noir,61 ratings,"58,622",//images.vivino.com/thumbs/ntDhKdGYSJymIYynVjL--A_pb_x600.png
1203,1203,1203,1203,Cabernet Sauvignon,2015,Red wine,Cabernet Sauvignon,61 ratings,"73,175",//images.vivino.com/thumbs/zcqbF4eUTau2ZVVj2AcFYA_pb_x600.png
1204,1204,1204,1204,Cabernet Franc,2018,Red wine,Cabernet Franc,127 ratings,"59,749",//images.vivino.com/thumbs/wUnl4shjSRWTSZTS1ZuSLw_pb_x600.png
1205,1205,1205,1205,Vigna alle Nicchie Tempranillo,2012,Red wine,Tempranillo,104 ratings,"84,326",//images.vivino.com/thumbs/XqkkXk76TxeOL6DRn92TfQ_pb_x600.png
1206,1206,1206,1206,Fremiet Volnay 1er Cru,2017,Red wine,Pinot Noir,93 ratings,"356,242",//images.vivino.com/thumbs/HFg_vi_RR4CZiV1wY5bclw_pb_x600.png
1207,1207,1207,1207,Madrechiesa Morellino di Scansano Riserva,2016,Red wine,Sangiovese,94 ratings,"58,653",//images.vivino.com/thumbs/kUE4CeGOQJWG0qOoPYsj1A_pb_x600.png
1208,1208,1208,1208,Barolo del Comune di la Morra,2017,Red wine,Nebbiolo,98 ratings,"67,641",//images.vivino.com/thumbs/rgei3C3iRvijfKAr5S4JvA_pb_x600.png
1209,1209,1209,1209,Agincourt Cabernet - Malbec,2015,Red wine,Cabernet Sauvignon,97 ratings,"110,480",//images.vivino.com/thumbs/z-EWOg2GR0qdJUbVosUJaw_pb_x600.png
1210,1210,1210,1210,Gevrey-Chambertin,2013,Red wine,Pinot Noir,98 ratings,"95,385",//images.vivino.com/thumbs/CrWuhZQFRySm4Q5IZsMLVQ_pb_x600.png
1211,1211,1211,1211,Barolo Gavarini Chiniera,2017,Red wine,Nebbiolo,100 ratings,"179,925",//images.vivino.com/thumbs/o9zZAvCRRk2SbNLo9dd2oA_pb_x600.png
1212,1212,1212,1212,Red,2017,Red wine,Blend,101 ratings,"71,023",//images.vivino.com/thumbs/qpTcSX10STKKCvT1L5NzTQ_pb_x600.png
1213,1213,1213,1213,Trois Moulins Blaye Ce_es de Bordeaux Blanc,2020,White wine,Blend,103 ratings,"27,056",//images.vivino.com/thumbs/w8_USt7JSqKzJOBBoMHMYQ_pb_x600.png
1214,1214,1214,1214,Mithas Valpolicella Superiore,2012,Red wine,Blend,102 ratings,"333,695",//images.vivino.com/thumbs/ri8CeCxySsOi0HtxC2PKXg_150x200.jpg
1215,1215,1215,1215,Doosberg Riesling Trocken,2017,White wine,Riesling,103 ratings,"130,772",//images.vivino.com/thumbs/yA80n7SFRcqxmnupTDhvbg_pb_x600.png
1216,1216,1216,1216,G.A.M. Shiraz,2018,Red wine,Shiraz/Syrah,104 ratings,"71,105",//images.vivino.com/thumbs/xhXcWXzuQn-5E5vt6ekefA_pb_x600.png
1217,1217,1217,1217,La Boissonneuse Chablis,2020,White wine,Chardonnay,106 ratings,"38,740",//images.vivino.com/thumbs/1W6z370RTEyOWcTGUN0dNw_pb_x600.png
1218,1218,1218,1218,Rancore,2010,Red wine,Blend,104 ratings,"86,693",//images.vivino.com/thumbs/PwULY8PST5uIVpCjUHRIWw_150x200.jpg
1219,1219,1219,1219,La Poza de Ballesteros,2012,Red wine,Tempranillo,106 ratings,"148,134",//images.vivino.com/thumbs/Lgr-78X5T5O_ZjfdHrX7lw_pb_x600.png
1220,1220,1220,1220,Brunello di Montalcino,2014,Red wine,Sangiovese,62 ratings,"108,225",//images.vivino.com/thumbs/kJfKFPBySPyO4JGeJxaMfA_pb_x600.png
1221,1221,1221,1221,Hildegard,2018,White wine,Blend,106 ratings,"65,386",//images.vivino.com/thumbs/umwiWueeTU29JQxNGp1PuA_pb_x600.png
1222,1222,1222,1222,Old Vine Zinfandel,2019,Red wine,Zinfandel,107 ratings,"101,461",//images.vivino.com/thumbs/ynYQ0ZwMSMelZ4RIecLIZA_pb_x600.png
1223,1223,1223,1223,Salidoro,2018,White wine,Blend,114 ratings,"65,386",//images.vivino.com/thumbs/GEZp7hXNQ_q3ALPXuc8XIQ_pb_x600.png
1224,1224,1224,1224,Punta di Colle Chardonnay,2018,White wine,Chardonnay,116 ratings,"53,436",//images.vivino.com/thumbs/CiXtb4dxSqiOvPMNUy5c_w_pb_x600.png
1225,1225,1225,1225,Granum,2016,Red wine,Shiraz/Syrah,117 ratings,"50,731",//images.vivino.com/thumbs/8l_PdVGkR4S7PzZaue2u1A_150x200.jpg
1226,1226,1226,1226,Les Grands Teppes Vieilles Vignes,2011,White wine,Chardonnay,118 ratings,"236,743",//images.vivino.com/thumbs/k613uWwkREC8wPyMEcG_JA_pb_x600.png
1227,1227,1227,1227,Barolo,2017,Red wine,Nebbiolo,118 ratings,"43,557",//images.vivino.com/thumbs/mX5N75ajSPqj_6PRN_8mrg_pb_x600.png
1228,1228,1228,1228,Vinho Verde Branco,2021,White wine,Blend,124 ratings,9582.459653,//images.vivino.com/thumbs/R3C_mnsVRIeJpliw-Xw67A_pb_x600.png
1229,1229,1229,1229,Vino della Stella Fiano de Avellino,2016,White wine,Fiano,121 ratings,"81,169",//images.vivino.com/thumbs/XBW0Wi_jQJi15CDCuIpBnw_pb_x600.png
1230,1230,1230,1230,Enira Reserva,2016,Red wine,Blend,127 ratings,"46,221",//images.vivino.com/thumbs/Ffy82ZL-Siq2nwjc3sIz7g_pb_x600.png
1231,1231,1231,1231,Savigny-le_-Beaune,2017,Red wine,Pinot Noir,124 ratings,"84,961",//images.vivino.com/thumbs/XztAKAKQR7OL75IExchxlg_pb_x600.png
1232,1232,1232,1232,Garnatxa Hisenda Miret,2019,Red wine,Garnacha,127 ratings,"59,749",//images.vivino.com/thumbs/p8hhzDkzRDymMDoiO1SsVg_pb_x600.png
1233,1233,1233,1233,Rosso di Montalcino,2016,Red wine,Sangiovese,127 ratings,"121,754",//images.vivino.com/thumbs/8swnbSNYRrS6GLm7jCFOIw_pb_x600.png
1234,1234,1234,1234,Uhlen R Roth Lay,2016,White wine,Riesling,91 ratings,"78,402",//images.vivino.com/thumbs/KjWonl6SSCe29KrK7G1Otg_pb_x600.png
1235,1235,1235,1235,Shiraz,2019,Red wine,Shiraz/Syrah,92 ratings,"45,094",//images.vivino.com/thumbs/C9DmBLiUSd-yZA2Hzf7BWg_pb_x600.png
1236,1236,1236,1236,Vosne-Romane_,2010,Red wine,Pinot Noir,91 ratings,"256,215",//images.vivino.com/thumbs/a1DQoPETRBCpFOSQV6UR2A_pb_x600.png
1237,1237,1237,1237,Nom Pinot Noir,2019,Red wine,Pinot Noir,91 ratings,"78,914",//images.vivino.com/thumbs/X8d3v8RmTwSxvH_Oo49ksQ_pb_x600.png
1238,1238,1238,1238,Codalunga Aglianico,2015,Red wine,Aglianico,62 ratings,"42,839",//images.vivino.com/thumbs/GsK3uDoARV-cl1UPUDAjIA_pb_x600.png
1239,1239,1239,1239,Arbis Blanc,2016,White wine,Blend,62 ratings,"69,896",//images.vivino.com/thumbs/QCfukbeTSfKYE0lV6_669Q_pb_x600.png
1240,1240,1240,1240,Pinot Noir,2019,Red wine,Pinot Noir,63 ratings,"76,660",//images.vivino.com/thumbs/uKgLZ4-FRPSA2ZXsPt1mpw_pb_x600.png
1241,1241,1241,1241,Barolo Ciabot Mentin Ginestra,2017,Red wine,Nebbiolo,64 ratings,"166,848",//images.vivino.com/thumbs/lj7Yz39dQ4qjTOoTsDikFw_pb_x600.png
1242,1242,1242,1242,Arrepiado Collection White,2018,White wine,Blend,65 ratings,"31,566",//images.vivino.com/thumbs/409Ed1qnQz-dboBw-Nn19Q_pb_x600.png
1243,1243,1243,1243,Chemin des Moines de Vergy,2018,Red wine,Pinot Noir,67 ratings,"122,881",//images.vivino.com/thumbs/Q1pMTATbSmq9k3YFH1i2vw_pb_x600.png
1244,1244,1244,1244,Chenin Blanc Fermented in Clay,2019,White wine,Chenin Blanc,67 ratings,"54,113",//images.vivino.com/thumbs/QqXGaEFfQSmwmGoroaCitg_pb_x600.png
1245,1245,1245,1245,Fiano,2018,White wine,Fiano,67 ratings,"22,649",//images.vivino.com/thumbs/Nx_4Gt0QSJOTmTWwbZWe5Q_pb_x600.png
1246,1246,1246,1246,Praepositus Lagrein Riserva,2018,Red wine,Lagrein,68 ratings,"68,768",//images.vivino.com/thumbs/r8ah5boBTNiz8ZsJAtIHKQ_pb_x600.png
1247,1247,1247,1247,Pe_illant Naturel Pinot Noir,2020,Sparkling wine,Pinot Noir,71 ratings,"50,731",//images.vivino.com/thumbs/PUU6-UDpTpinywZDC6GPlA_pb_x600.png
1248,1248,1248,1248,Les Cocalie_es Rouge,2019,Red wine,Shiraz/Syrah,74 ratings,"65,632",//images.vivino.com/thumbs/5z2S9CDZTvqdasEH1Gj6Cw_pb_x600.png
1249,1249,1249,1249,Chablis 1er Cru 'Vau de Vey',2018,White wine,Chardonnay,74 ratings,"55,804",//images.vivino.com/thumbs/xgrGRMG5TnOFOLQHW-RJRw_pb_x600.png
1250,1250,1250,1250,Estate Vineyard Pinot Noir,2016,Red wine,Pinot Noir,78 ratings,"123,557",//images.vivino.com/thumbs/be_ZSQWBRiaqr0tMjF-80g_pb_x600.png
1251,1251,1251,1251,Vintage Port,2012,Fortified Wine,Touriga Nacional,78 ratings,"124,008",//images.vivino.com/thumbs/6nJ5LlAeS2y0dnjZRreZOA_pb_x600.png
1252,1252,1252,1252,Freienfeld Chardonnay Riserva,2017,White wine,Chardonnay,79 ratings,"87,933",//images.vivino.com/thumbs/9HfJoAhXR8CWq0dFDbXLtQ_pb_x600.png
1253,1253,1253,1253,Le Mont Damne Chavignol,2010,White wine,Sauvignon Blanc,79 ratings,"739,540",//images.vivino.com/thumbs/bCU5hgtaScy5mwz2xkQRTA_pb_x600.png
1254,1254,1254,1254,Anonymous,2017,Red wine,Blend,82 ratings,"60,467",//images.vivino.com/thumbs/qpc8H75_TGq8UNkOdUC6aA_pb_x600.png
1255,1255,1255,1255,Barolo,2017,Red wine,Nebbiolo,85 ratings,"62,004",//images.vivino.com/thumbs/gTiskLuIQk-zjqftLwmREw_pb_x600.png
1256,1256,1256,1256,Vino Nobile di Montepulciano Riserva,2015,Red wine,Sangiovese,83 ratings,"92,443",//images.vivino.com/thumbs/WPcjMFjCTZmSkFH0XMznDQ_pb_x600.png
1257,1257,1257,1257,The Hermit Pinot Noir,2015,Red wine,Pinot Noir,84 ratings,"84,551",//images.vivino.com/thumbs/7GkgvYt2TUaWC3-T_gqDdQ_pb_x600.png
1258,1258,1258,1258,Spadefoot Toad Syrah,2013,Red wine,Shiraz/Syrah,84 ratings,"73,278",//images.vivino.com/thumbs/HPODX1jxQb28EU10uA9Qog_pb_x600.png
1259,1259,1259,1259,Scipio,2015,Red wine,Cabernet Franc,85 ratings,"202,923",//images.vivino.com/thumbs/-XXDJf4_Sx6Y77lZ1IMtKw_pb_x600.png
1260,1260,1260,1260,Praepositus Kerner,2020,White wine,Kerner,87 ratings,"50,054",//images.vivino.com/thumbs/xl2UBZzJQv2lYWApNxlV3Q_pb_x600.png
1261,1261,1261,1261,Les Grands Teppes Vieilles Vignes,2013,White wine,Chardonnay,85 ratings,"236,743",//images.vivino.com/thumbs/k613uWwkREC8wPyMEcG_JA_pb_x600.png
1262,1262,1262,1262,Volnay 1er Cru 'Santenots',2017,Red wine,Pinot Noir,86 ratings,"266,054",//images.vivino.com/thumbs/ytY4qZkvQlKtmwrJ8DrN-A_pb_x600.png
1263,1263,1263,1263,Lauro Verdicchio Classico Riserva,2016,White wine,Verdicchio,86 ratings,"65,386",//images.vivino.com/thumbs/H65NVnH0RtufsVhWMR77jw_pb_x600.png
1264,1264,1264,1264,Les Hauts-Doix Chambolle-Musigny 1er Cru,2013,Red wine,Pinot Noir,86 ratings,"614,917",//images.vivino.com/thumbs/Hei26GoFTHezTGZpvp_oMA_pb_x600.png
1265,1265,1265,1265,Espressivo,2017,Red wine,Blend,58 ratings,"78,914",//images.vivino.com/thumbs/0SxTId_-TF66ZfaiEpbSZQ_150x200.jpg
1266,1266,1266,1266,Plein Sud,2016,Red wine,Trousseau,61 ratings,"248,017",//images.vivino.com/thumbs/UatvHInHT-mb0UqLitfymw_pb_x600.png
1267,1267,1267,1267,The Site Chardonnay,2019,White wine,Chardonnay,26 ratings,"56,367",//images.vivino.com/thumbs/5kNlSd6SSLWBL9Gca3XPWA_pb_x600.png
1268,1268,1268,1268,Bouches-du-Rhe_e Red,2007,Red wine,Blend,208 ratings,"214,196",//images.vivino.com/thumbs/nuZMOJWRQYGmmMrPLDXdHw_pb_x600.png
1269,1269,1269,1269,Pomerol,2018,Red wine,Blend,133 ratings,"220,345",//images.vivino.com/thumbs/0OhFODzHSkqeN7KOYTaHvA_pb_x600.png
1270,1270,1270,1270,Jo Negroamaro Salento,2018,Red wine,Negroamaro,137 ratings,"125,136",//images.vivino.com/thumbs/cuqwWn1_SDWQKwAOKvyC3A_pb_x600.png
1271,1271,1271,1271,Primitivo di Manduria,2016,Red wine,Primitivo,139 ratings,"59,667",//images.vivino.com/thumbs/dyIYDu7TS9OeKVLoyeSguA_pb_x600.png
1272,1272,1272,1272,Uproar Cabernet Sauvignon,2018,Red wine,Cabernet Sauvignon,140 ratings,"120,421",//images.vivino.com/thumbs/1fXSp26fQt2Yd145Lviicw_pb_x600.png
1273,1273,1273,1273,Auma,2013,Red wine,Blend,141 ratings,"135,282",//images.vivino.com/thumbs/SoxbuY_lSdKciz-Xht5Drg_pb_x600.png
1274,1274,1274,1274,Meruge Branco,2018,White wine,Viosinho,142 ratings,"51,223",//images.vivino.com/thumbs/hVv6CH_vRX-e5w1aC7GaIA_pb_x600.png
1275,1275,1275,1275,Gran Reserva Classica Tinto,2001,Red wine,Blend,144 ratings,"95,825",//images.vivino.com/thumbs/PfaNlFX2SZCSQMBQGs4iUQ_pb_x600.png
1276,1276,1276,1276,Meruge Tinto,2018,Red wine,Viosinho,152 ratings,"51,223",//images.vivino.com/thumbs/nqn3hTUiTPWLCrwM6m9ufQ_pb_x600.png
1277,1277,1277,1277,Es Pie Sole,2012,Red wine,Primitivo,150 ratings,"122,881",//images.vivino.com/thumbs/5FsyCimVRoG78SGWHiL-uA_pb_x600.png
1278,1278,1278,1278,Finca el Bosque,2014,Red wine,Tempranillo,164 ratings,"157,152",//images.vivino.com/thumbs/JRYdpDtZQOGIGhJQmhQ6Kw_pb_x600.png
1279,1279,1279,1279,Tenuta Montebello Picconero,2015,Red wine,Blend,193 ratings,"136,409",//images.vivino.com/thumbs/-D4exFcNS_y81lZegkFwHw_pb_x600.png
1280,1280,1280,1280,Kistler Vineyard Pinot Noir,2010,Red wine,Pinot Noir,191 ratings,"399,696",//images.vivino.com/thumbs/LpS1T_-NRISjscAqnPIo2g_pb_x600.png
1281,1281,1281,1281,Valdegines,2018,Red wine,Tempranillo,194 ratings,"65,437",//images.vivino.com/thumbs/qUG0L-plTmKwxn0dLEhBGA_pb_x600.png
1282,1282,1282,1282,Aconcagua Valley,2019,Red wine,Cabernet Sauvignon,224 ratings,"378,789",//images.vivino.com/thumbs/YKp8kpmGTk6YRAS5v6XXQw_pb_x600.png
1283,1283,1283,1283,Brunello di Montalcino,2003,Red wine,Sangiovese,130 ratings,"281,837",//images.vivino.com/thumbs/46UEhNWiSF6cjYKzW8IlWA_pb_x600.png
1284,1284,1284,1284,Pinot Noir Isabelle,2018,Red wine,Pinot Noir,237 ratings,"77,787",//images.vivino.com/thumbs/MAxsRV-0SLGmP53KmosxAg_pb_x600.png
1285,1285,1285,1285,Cuve_ Spe_iale Les Che_illons Blanc de Blancs Brut Champagne Grand Cru,2011,Sparkling wine,Chardonnay,269 ratings,"512,421",//images.vivino.com/thumbs/2vZL6h3nRrG-mWe7qjf0Xw_pb_x600.png
1286,1286,1286,1286,Series M,2016,Red wine,Blend,304 ratings,"96,952",//images.vivino.com/thumbs/xHeADTqHRJudJY-CKIR08Q_pb_x600.png
1287,1287,1287,1287,La Nieta,2014,Red wine,Tempranillo,358 ratings,"157,152",//images.vivino.com/thumbs/k8OSp-QDQC2L-yrytuBPiw_pb_x600.png
1288,1288,1288,1288,Suprema 30 Meses,2016,Red wine,Tempranillo,421 ratings,"73,278",//images.vivino.com/thumbs/eahU6i4-QKuyYToIXoGltw_pb_x600.png
1289,1289,1289,1289,Victorino,2017,Red wine,Tinta de toro,523 ratings,"60,539",//images.vivino.com/thumbs/RA9wUpQFT_2KPW36eMmKmA_pb_x600.png
1290,1290,1290,1290,Che_eauneuf-du-Pape,2019,Red wine,Grenache,604 ratings,"90,393",//images.vivino.com/thumbs/H5WlD6FaQcCzIZa8RfVrcA_pb_x600.png
1291,1291,1291,1291,Canace Nero di Troia,2018,Red wine,Nero di Troia,739 ratings,"33,070",//images.vivino.com/thumbs/6WLVYJQ6SvafowhbhB3rrg_pb_x600.png
1292,1292,1292,1292,Louis XV Brut Champagne,1996,Sparkling wine,Blend,763 ratings,"541,127",//images.vivino.com/thumbs/972jUo9jTbKd6BLs7faeoA_pb_x600.png
1293,1293,1293,1293,Jumilla Blue Label,2019,Red wine,Mourvedre,1411 ratings,"51,243",//images.vivino.com/thumbs/FmXe_svsQxK4FRxWnFcOnA_pb_x600.png
1294,1294,1294,1294,V.P Extra Brut Champagne Grand Cru 'Ambonnay',2016,Sparkling wine,Blend,1890 ratings,"225,470",//images.vivino.com/thumbs/NgumMLR8TWCTeD4YJCrOyg_pb_x600.png
1295,1295,1295,1295,Che_eauneuf-du-Pape,2009,Red wine,Grenache,2067 ratings,"246,889",//images.vivino.com/thumbs/MvUpIVUSRVazthpnz34JLQ_pb_x600.png
