wine_id,name,vintage,wine_type,grape_simple,rating_mean,rating_num,price,kprice,Winery,Grapes,Region,Wine style,Alcohol content,Allergens,Pairings,imgurl,link,LightBold,SmoothTannic,DrySweet,SoftAcidic,GentleFizzy
11,Bordeaux,2016,Red wine,Blend,3.5,159 ratings,"ï§1,800","18,448",Chï§_eau Bellevue la Randï§_,"45% Cabernet Sauvignon, 45% Merlot, 10% Cabernet Franc",France / Bordeaux,Bordeaux Red,13.5,Contains sulfites,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/N_DY2L01RymaH1ju1dclHw_pb_x600.png,https://www.vivino.com//JP/en/chateau-bellevue-la-randee-bordeaux/w/1188031?year=2016&price_id=26206864,73.77858823529412,65.9535294117647,20.69505882352941,71.16070588235294,0.0
12,Chardonnay,2019,White wine,Chardonnay,3.5,291 ratings,"ï§2,750","28,184",Hess Select,100% Chardonnay,United States / California / Central Coast / Monterey County / Monterey,Californian Chardonnay,13.5,Contains sulfites,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",//images.vivino.com/thumbs/fWGACwwARB2NW-LOwXNOdw_pb_x600.png,https://www.vivino.com//JP/en/hess-select-chardonnay/w/1136984?year=2019&price_id=29606552,97.522,54.36922352941176,40.86964705882352,56.396,0.0
13,La Tribuna,2019,Red wine,Blend,3.5,115 ratings,"ï§1,980","20,292",El Angosto,"Shiraz/Syrah, Monastrell, Garnacha",Spain / Valencia,Spanish Red,13.5,Contains sulfites,"['Beef', 'Pasta', 'Veal', 'Poultry']",//images.vivino.com/thumbs/XW_PmF_0Rf-89tSHQ4HNxg_pb_x600.png,https://www.vivino.com//JP/en/angosto-la-tribuna/w/7493580?year=2019&price_id=27464067,78.32117647058823,47.55894117647059,8.241694117647059,56.228235294117646,0.0
14,Chardonnay,2018,White wine,Chardonnay,3.5,102 ratings,"ï§3,080","31,566",Foxglove,100% Chardonnay,United States / California / Central Coast,Californian Chardonnay,13.6,Contains sulfites,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",//images.vivino.com/thumbs/ZHPOTzbsQ52ARrHpfRgw9g_pb_x600.png,https://www.vivino.com//JP/en/foxglove-chardonnay/w/1105421?year=2018&price_id=26506221,100.0,54.36922352941176,38.48670588235294,61.52564705882353,0.0
15,Rosï§,2019,Rosï§ wine,Grenache,3.5,99 ratings,"ï§2,530","25,929",Submission,Grenache,United States / California,Californian Rosï§,13.5,Contains sulfites,"['Shellfish', 'Spicy food', 'Appetizers and snacks', 'Fruity desserts', 'Aperitif']",//images.vivino.com/thumbs/6_0af_hLQdSLFhSHjUXZ0Q_pb_x600.png,https://www.vivino.com//JP/en/submission-rose/w/9652148?year=2019&price_id=26223821,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,0.0
16,Heartcraft Sparkling White,2016,Sparkling wine,Blend,3.5,97 ratings,"ï§2,178","22,321",Ca' Momi,"Chardonnay, Gewï§_ztraminer, Pinot Noir, Sauvignon Blanc",United States / California,Californian Sparkling,11.5,Contains sulfites,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",//images.vivino.com/thumbs/R_a3NoTKQ3-7dD_MeOCeFg_pb_x600.png,https://www.vivino.com//JP/en/ca-momi-heartcraft-sparkling-white-california/w/5655971?price_id=22172281,73.782,54.36922352941176,15.969529411764706,60.49188235294118,76.59682352941176
17,Bourgogne Aligotï§,2020,White wine,Aligotï§,3.5,96 ratings,"ï§4,620","47,349",Philippe Chavy,Aligotï§,France / Bourgogne / Bourgogne Aligotï§,Burgundy White,13.5,Contains sulfites,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",//images.vivino.com/thumbs/o2UzRfwZQjqFM0XjlC7RoA_pb_x600.png,https://www.vivino.com//JP/en/domaine-philippe-chavy-bourgogne-aligote/w/1112430?year=2020&price_id=29479411,67.08917647058823,54.36922352941176,1.5721882352941177,57.76823529411765,0.0
18,Chardonnay,2019,White wine,Chardonnay,3.5,94 ratings,"ï§1,518","15,557",California Roots,Chardonnay,United States / California,Californian Chardonnay,13.5,Contains sulfites,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",//images.vivino.com/thumbs/qfsGVAIBTIaH7_fsqOcATw_pb_x600.png,https://www.vivino.com//JP/en/california-roots-chardonnay/w/5762409?year=2019&price_id=27460647,75.8749411764706,54.36922352941176,51.40152941176471,54.790470588235294,0.0
19,Bourgogne Aligotï§ Buissonnier,2020,White wine,Aligotï§,3.5,94 ratings,"ï§2,596","26,605",Vignerons de Buxy,Aligotï§,France / Bourgogne / Bourgogne Aligotï§,Burgundy White,13.5,Contains sulfites,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",//images.vivino.com/thumbs/lhyZPOfaQleQpl6z1pP17Q_pb_x600.png,https://www.vivino.com//JP/en/buxy-bourgogne-aligote-buissonnier/w/1313559?year=2020&price_id=28592211,65.31235294117647,54.36922352941176,15.969529411764706,63.37705882352942,0.0
20,Haut-Mï§_oc,2006,Red wine,Blend,3.5,92 ratings,"ï§3,300","33,820",Chï§_eau le Meynieu,"Cabernet Sauvignon, Merlot",France / Bordeaux / Mï§_oc / Haut-Mï§_oc,Bordeaux Mï§_oc,13.5,Contains sulfites,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/0281rp4pvvlox_150x200.jpg,https://www.vivino.com//JP/en/le-meynieu-haut-medoc/w/1948611?year=2006&price_id=26569906,83.10423529411764,88.56094117647058,11.225658823529413,82.1329411764706,0.0
21,Pinot Noir,2019,Red wine,Pinot Noir,3.5,86 ratings,"ï§3,300","33,820",Delta,Pinot Noir,New Zealand / South Island / Marlborough,New Zealand Pinot Noir,13.5,Contains sulfites,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/KRhko9VZQXO0mxojZasoVw_pb_x600.png,https://www.vivino.com//JP/en/delta-wine-company-ltd-pinot-noir/w/86916?year=2019&price_id=26753748,25.410352941176477,23.74835294117647,16.866823529411764,73.90329411764706,0.0
22,Woodfired Cabernet Sauvignon,2019,Red wine,Cabernet Sauvignon,3.5,82 ratings,"ï§3,088","31,648",De Bortoli,Cabernet Sauvignon,Australia / Victoria / Central Victoria / Heathcote,Australian Cabernet Sauvignon,13.5,Contains sulfites,"['Beef', 'Lamb', 'Poultry']",//images.vivino.com/thumbs/uTjGtdu4RhW0E4c8injQCQ_pb_x600.png,https://www.vivino.com//JP/en/de-bortoli-woodfired-cabernet-sauvignon/w/7526148?year=2019&price_id=29017457,80.15364705882354,59.58270588235294,14.678117647058825,56.29376470588235,0.0
23,Cuvee Pierre Blanche,2018,Red wine,Blend,3.5,74 ratings,"ï§1,273.75","13,054.18",Chï§_eau Gressina,"95% Merlot, 5% Cabernet Sauvignon",France / Bordeaux / Cï§_es de Bordeaux / Blaye - Cï§_es de Bordeaux,,13.5,Contains sulfites,,//images.vivino.com/thumbs/vbVCxUBXQ1ygRZnXQw1Jkg_pb_x600.png,https://www.vivino.com//JP/en/chateau-gressina-cuvee-pierre-blanche/w/3761220?year=2018&price_id=26207056,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,0.0
24,Mï§_oc,2010,Red wine,Blend,3.5,306 ratings,"ï§2,850","29,209",Chï§_eau Carcanieux,"45% Cabernet Sauvignon, 40% Merlot, 10% Cabernet Franc, 5% Petit Verdot",France / Bordeaux / Mï§_oc,Bordeaux Mï§_oc,13.5,Contains sulfites,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/semq7kYRR4a0lvwhAYRl9A_pb_x600.png,https://www.vivino.com//JP/en/carcanieux-medoc/w/1509898?year=2010&price_id=29405101,83.47811764705882,80.26670588235294,6.013741176470588,86.55188235294119,0.0
25,Cupatge,2019,Red wine,Blend,3.5,70 ratings,"ï§2,000","20,497",Herï§_cia Altï§_,"Shiraz/Syrah, Cabernet Sauvignon, Grenache, Carignan",Spain / Catalunya / Terra Alta,Spanish Red,14.0,Contains sulfites,"['Beef', 'Pasta', 'Veal', 'Poultry']",//images.vivino.com/thumbs/fDvZoVl9T8yz_wDmjHXy-w_pb_x600.png,https://www.vivino.com//JP/en/herencia-altes-cupatge/w/4117590?year=2019&price_id=27703546,65.15717647058824,46.7175294117647,21.122000000000003,50.91070588235294,0.0
26,Red,2017,Red wine,Cabernet Sauvignon,4.1,31 ratings,"ï§5,350","54,830",Bon Ton,Cabernet Sauvignon,United States / California / North Coast / Napa County / Napa Valley,Napa Valley Cabernet Sauvignon,13.5,Contains sulfites,"['Beef', 'Lamb', 'Game (deer, venison)', 'Mature and hard cheese', 'Poultry']",//images.vivino.com/thumbs/N67DHPKZQGyFH1M1HpZr7Q_pb_x600.png,https://www.vivino.com//JP/en/bon-ton-red/w/7976054?year=2017&price_id=29190202,100.0,74.05517647058824,11.697035294117647,63.51117647058823,0.0
27,El Picaro,2020,Red wine,Tinta de toro,3.8,3328 ratings,"ï§2,200","22,547",Matsu,100% Tinta de toro,Spain / Castilla y Leï§_ / Toro,Spanish Toro Red,14.5,Contains sulfites,"['Beef', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/GxOZfMMRR9GfvydVe7Icmg_pb_x600.png,https://www.vivino.com//JP/en/matsu-el-picaro/w/1169235?year=2020&price_id=26508011,89.62941176470589,60.84835294117647,9.207764705882353,43.55623529411764,0.0
28,Bosco di Gica Valdobbiadene Prosecco Superiore Brut,2016,Sparkling wine,Glera,3.8,3797 ratings,"ï§3,630","37,202",Adami,100% Glera,Italy / Veneto / Prosecco / Conegliano-Valdobbiadene Prosecco,Italian Prosecco,11.0,Contains sulfites,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",//images.vivino.com/thumbs/6PW5_5tmR6GeHTMVXHJfpw_pb_x600.png,https://www.vivino.com//JP/en/adami-bosco-di-gica-valdobbiadene-prosecco-superiore-brut/w/1211639?price_id=25900745,25.26023529411765,54.36922352941176,15.969529411764706,73.27976470588236,75.32376470588235
29,Costa Cuarzo Sauvignon Blanc,2021,White wine,Sauvignon Blanc,3.9,33 ratings,"ï§2,365","24,238",Koyle,Sauvignon Blanc,Chile / Central Valley / Rapel Valley / Colchagua Valley,Chilean Sauvignon Blanc,13.5,Contains sulfites,"['Shellfish', 'Vegetarian', 'Goat cheese']",//images.vivino.com/thumbs/c0k2mIqJRs-DZlYDuzfb7w_pb_x600.png,https://www.vivino.com//JP/en/koyle-costa-cuarzo-sauvignon-blanc-colchagua-valley/w/6118577?year=2021&price_id=27664948,47.28094117647059,54.36922352941176,4.704070588235294,75.90411764705883,0.0
30,Coq  Vino,2018,Red wine,Blend,3.9,34 ratings,"ï§3,790","38,842",Domaine Poivre d'_e,"Shiraz/Syrah, Grenache, Carignan",France / Languedoc-Roussillon / Languedoc,Languedoc-Roussillon Red,13.5,Contains sulfites,"['Beef', 'Pasta', 'Veal']",//images.vivino.com/thumbs/ZtR8V2r8R9m-Fg90Y3tsTQ_pb_x600.png,https://www.vivino.com//JP/en/domaine-poivre-d-ane-coq-o-vino/w/7777917?year=2018&price_id=26414115,71.38094117647059,66.99435294117647,15.969529411764706,69.2829411764706,0.0
31,Sï§ Alto,2017,Sparkling wine,Glera,3.9,34 ratings,"ï§3,190","32,693",L'Antica Quercia,Glera,Italy / Veneto / Colli di Conegliano,,13.5,Contains sulfites,,//images.vivino.com/thumbs/orE-unhxTsOCHRrfUl_r7A_150x200.jpg,https://www.vivino.com//JP/en/lantica-quercia-su-alto/w/5250215?year=2017&price_id=29161018,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,0.0
32,Aquitaine Cabernet Sauvignon,2017,Red wine,Cabernet Sauvignon,3.9,34 ratings,"ï§3,616","37,059",Plantagenet,Cabernet Sauvignon,Australia / Western Australia / South West Australia / Great Southern / Mount Barker,Australian Cabernet Sauvignon,13.5,Contains sulfites,"['Beef', 'Lamb', 'Poultry']",//images.vivino.com/thumbs/ocTpPiT4Sy6d8uDBBxVJLw_pb_x600.png,https://www.vivino.com//JP/en/au-plantagenet-aquitaine-cabernet-sauvignon-mount-barker/w/4873729?year=2017&price_id=29017436,79.072,64.53882352941176,8.370329411764706,61.50517647058824,0.0
33,Antona Garcia,2017,Red wine,Tinta de toro,3.9,35 ratings,"ï§5,610","57,495",Rejadorada,100% Tinta de toro,Spain / Castilla y Leï§_ / Toro,Spanish Toro Red,14.5,Contains sulfites,"['Beef', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/VAJM4Bk-TT6yZCYsluPKKQ_pb_x600.png,https://www.vivino.com//JP/en/rejadorada-antona-garcia/w/4397263?year=2017&price_id=28994542,87.70611764705883,65.06211764705883,17.244470588235295,44.22611764705882,0.0
34,Chardonnay,2018,White wine,Chardonnay,3.9,35 ratings,"ï§3,440","35,255",Framingham,Chardonnay,New Zealand / South Island / Marlborough,New Zealand Chardonnay,13.5,Contains sulfites,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",//images.vivino.com/thumbs/SnNiBc8CTDeEqMtVmTjR4A_pb_x600.png,https://www.vivino.com//JP/en/framingham-chardonnay/w/1123134?year=2018&price_id=25860247,65.85682352941177,54.36922352941176,4.7168117647058825,57.253294117647066,0.0
35,Les Contreforts de Montmirail Beaumes-de-Venise,2019,Red wine,Blend,3.9,35 ratings,"ï§5,170","52,985",Chï§_eau La Croix des Pins,"Shiraz/Syrah, Grenache",France / Rhone Valley / Southern Rhï§_e / Beaumes-de-Venise,Southern Rhï§_e Red,13.5,Contains sulfites,"['Beef', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/Pr0uvSXPQuKM42r1QvAabA_pb_x600.png,https://www.vivino.com//JP/en/croix-des-pins-les-contreforts-de-montmirail-beaumes-de-venise/w/4467041?year=2019&price_id=26458930,68.21517647058823,54.78235294117647,9.149623529411766,65.92317647058825,0.0
36,Jean Pull,2018,Red wine,Blend,3.9,36 ratings,"ï§3,308","33,902",Domaine des Soulanes,"Grenache, Carignan",France / Vin de Pays / Pays d'Oc / Cï§_es Catalanes,Languedoc-Roussillon Red,13.5,Contains sulfites,"['Beef', 'Pasta', 'Veal']",//images.vivino.com/thumbs/xNDh-oi2Q6OpllYU9EtToQ_pb_x600.png,https://www.vivino.com//JP/en/domaine-des-soulanes-jean-pull/w/1662855?year=2018&price_id=25837696,78.85517647058823,67.53752941176471,9.299588235294118,77.0824705882353,0.0
37,Le Grand Clos,2019,White wine,Chenin Blanc,3.9,36 ratings,"ï§6,247","64,023",Le Rocher des Violettes,Chenin Blanc,France / Loire Valley / Middle Loire / Touraine / Montlouis-sur-Loire,Loire Chenin Blanc,13.5,Contains sulfites,"['Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry', 'Mild and soft cheese']",//images.vivino.com/thumbs/mECuLHIESy-VCqQXCnDSfA_pb_x600.png,https://www.vivino.com//JP/en/le-rocher-des-violettes-le-grand-clos/w/9990642?year=2019&price_id=29200553,29.163411764705884,54.36922352941176,15.969529411764706,98.64047058823527,0.0
38,Tï§_e d'Ange,2020,White wine,Chenin Blanc,3.9,37 ratings,"ï§3,290","33,718",Manoir de la Tï§_e Rouge,Chenin Blanc,France / Loire Valley / Middle Loire / Saumur,,13.5,Contains sulfites,,//images.vivino.com/thumbs/ck8d88wVTkiF6V4GeGtZUg_pb_x600.png,https://www.vivino.com//JP/en/manoir-de-la-tete-tete-d-ange-saumur/w/1133467?year=2020&price_id=29028362,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,0.0
39,Cabernet Sauvignon,2015,Red wine,Cabernet Sauvignon,3.9,37 ratings,"ï§7,150","73,278",Peccavi,Cabernet Sauvignon,Australia / Western Australia / South West Australia / Margaret River,Australian Cabernet Sauvignon,13.5,Contains sulfites,"['Beef', 'Lamb', 'Poultry']",//images.vivino.com/thumbs/J63D6btyTQuRZYdxLXZPvg_pb_x600.png,https://www.vivino.com//JP/en/peccavi-cabernet-sauvignon/w/1194235?year=2015&price_id=27217377,75.82729411764706,75.11658823529412,7.072752941176471,64.67741176470588,0.0
40,Tinto,2019,Red wine,Blend,3.9,38 ratings,"ï§1,958","20,067",Casal da Coelheira,"Alicante Bouschet, Touriga Nacional, Touriga Franca",Portugal / Tejo,Southern Portugal Red,13.5,Contains sulfites,"['Beef', 'Pasta', 'Veal', 'Poultry']",//images.vivino.com/thumbs/0Yg6cZZmSfWPB0YWSjiVug_pb_x600.png,https://www.vivino.com//JP/en/casal-da-coelheira-tinto-cac02/w/1202617?year=2019&price_id=28907432,73.28764705882354,44.13258823529412,19.095411764705883,53.70094117647059,0.0
41,Rosomel Vineyard Fumï§ Blanc,2016,White wine,Fumï§ Blanc,3.9,38 ratings,"ï§5,060","51,858",Hidden Bench,Fumï§ Blanc,Canada / Ontario / Niagara Peninsula / Niagara Escarpment - Ontario / Beamsville Bench,,13.5,Contains sulfites,,//images.vivino.com/thumbs/scBrd3x-TBSBIQxo37k3uQ_150x200.jpg,https://www.vivino.com//JP/en/hidden-bench-fume-blanc/w/5047909?year=2016&price_id=26044369,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,0.0
42,Isolation Ridge Vineyard Shiraz,2018,Red wine,Shiraz/Syrah,3.9,38 ratings,"ï§4,400","45,094",Frankland Estate,Shiraz/Syrah,Australia / Western Australia / South West Australia / Great Southern / Frankland River,Australian Shiraz,13.5,Contains sulfites,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/2tDwAt04TMKGafAMsD3d2A_pb_x600.png,https://www.vivino.com//JP/en/frankland-estate-isolation-ridge-vineyard-shiraz/w/87388?year=2018&price_id=26506195,94.94788235294118,56.77858823529412,20.74305882352941,52.47,0.0
43,Noirien Pinot Noir,2012,Red wine,Pinot Noir,3.9,38 ratings,"ï§5,800","59,442",Scorpo,Pinot Noir,Australia / Victoria / Port Phillip / Mornington Peninsula,Australian Pinot Noir,13.5,Contains sulfites,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/03rEeuyjRYKbwJzTk7UQyA_pb_x600.png,https://www.vivino.com//JP/en/scorpo-noirien-pinot-noir/w/1228561?year=2012&price_id=27995745,51.57517647058824,22.97776470588235,11.725776470588237,64.74482352941176,0.0
44,Zinfandel,2018,Red wine,Zinfandel,3.9,39 ratings,"ï§2,420","24,802",Ballard Lane,100% Zinfandel,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Californian Zinfandel,14.4,Contains sulfites,"['Beef', 'Lamb', 'Poultry']",//images.vivino.com/thumbs/3btT9dNLShWX9oLqGeQsgg_pb_x600.png,https://www.vivino.com//JP/en/ballard-lane-zinfandel/w/3172873?year=2018&price_id=22700708,96.12729411764708,32.41858823529412,41.34435294117647,19.211882352941178,0.0
45,Eclat de Soleil Chardonnay,2019,White wine,Chardonnay,3.9,39 ratings,"ï§3,790","38,842",Domaine Poivre d'_e,Chardonnay,France / Languedoc-Roussillon / Languedoc,Languedoc-Roussillon White,13.5,Contains sulfites,"['Pasta', 'Vegetarian', 'Poultry', 'Lean fish', 'Aperitif']",//images.vivino.com/thumbs/QDPEJkwPRoKUu_D4SVeaDg_pb_x600.png,https://www.vivino.com//JP/en/domaine-poivre-d-ane-eclat-de-soleil-chardonnay/w/3455510?year=2019&price_id=26414096,55.07094117647059,54.36922352941176,10.44624705882353,30.47670588235294,0.0
46,Les Garrigues Sauvignon,2019,White wine,Sauvignon Blanc,3.9,39 ratings,"ï§1,760","18,038",Mont Tauch,Sauvignon Blanc,France / Vin de Pays / Pays d'Oc,Languedoc-Roussillon White,13.5,Contains sulfites,"['Pasta', 'Vegetarian', 'Poultry', 'Lean fish', 'Aperitif']",//images.vivino.com/thumbs/GtJ3ptk3S1Ww_gclPHGBjQ_pb_x600.png,https://www.vivino.com//JP/en/mont-tauch-les-garrigues-sauvignon/w/2422211?year=2019&price_id=26659824,50.15294117647059,54.36922352941176,12.749058823529412,50.89023529411765,0.0
47,Vinha do Bispado Branco,2020,White wine,Rabigato,3.9,39 ratings,"ï§1,430","14,656",CARM,100% Rabigato,Portugal / Duriense / Douro,Northern Portugal White,13.0,Contains sulfites,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",//images.vivino.com/thumbs/vxosEjWRRXGZf14Mgv1u_w_pb_x600.png,https://www.vivino.com//JP/en/carm-vinha-do-bispado-branco/w/2125787?year=2020&price_id=27718606,51.64094117647058,54.36922352941176,14.79564705882353,66.01223529411764,0.0
48,The Blonde Shiraz,2018,Red wine,Shiraz/Syrah,3.9,39 ratings,"ï§6,820","69,896",Head,100% Shiraz/Syrah,Australia / South Australia / Barossa / Barossa Valley,Australian Shiraz,13.5,Contains sulfites,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/BiFRu_ZCS2W9I17laxy7aw_pb_x600.png,https://www.vivino.com//JP/en/head-the-blonde-shiraz/w/4137413?year=2018&price_id=25719511,92.40917647058824,49.6184705882353,19.12741176470588,58.42823529411765,0.0
49,Cabernet Sauvignon,2017,Red wine,Cabernet Sauvignon,3.9,39 ratings,"ï§3,740","38,330",Frankland Estate,Cabernet Sauvignon,Australia / Western Australia / South West Australia / Great Southern / Frankland River,Australian Cabernet Sauvignon,13.5,Contains sulfites,"['Beef', 'Lamb', 'Poultry']",//images.vivino.com/thumbs/iOuZHDTbRiSSsNZLV2M94w_pb_x600.png,https://www.vivino.com//JP/en/frankland-estate-cabernet-sauvignon/w/2361412?year=2017&price_id=26506064,79.12929411764706,66.94141176470588,20.200000000000003,49.24788235294118,0.0
50,Le Balze di Montefioralle Chianti Classico Riserva,2012,Red wine,Sangiovese,3.9,39 ratings,"ï§7,260","74,405",Podere Campriano,Sangiovese,Italy / Toscana / Chianti / Chianti Classico,Italian Chianti,13.5,Contains sulfites,"['Beef', 'Veal', 'Poultry']",//images.vivino.com/thumbs/nxvgdJ8FTY6gmCfQ8rw7NA_pb_x600.png,https://www.vivino.com//JP/en/podere-campriano-le-balze-di-montefioralle-chianti-classico-riserva/w/1940902?year=2012&price_id=26250451,47.51494117647059,65.46658823529413,13.095058823529412,77.93870588235295,0.0
51,Les Combettes,2019,Red wine,Marselan,3.9,40 ratings,"ï§3,960","40,585",Domaine Anne Gros & Jean-Paul Tollot,Marselan,France / Vin de Pays / Pays d'Oc / Cï§_es du Brian,Languedoc-Roussillon Red,13.5,Contains sulfites,"['Beef', 'Pasta', 'Veal']",//images.vivino.com/thumbs/ByiSk7DeQyCAYwTbJ12UIA_pb_x600.png,https://www.vivino.com//JP/en/fr-domaine-anne-gros-jean-paul-tollot-les-combettes/w/4233970?year=2019&price_id=28683260,80.68811764705883,72.88941176470588,13.428,73.41576470588235,0.0
52,Les Roses du Clos Touraine,2016,White wine,Sauvignon Gris,3.9,40 ratings,"ï§4,840","49,603",Xavier Frissant,Sauvignon Gris,France / Loire Valley / Middle Loire / Touraine,,13.5,Contains sulfites,,//images.vivino.com/thumbs/zpda39PtSU6mi7SY0bSuuQ_pb_x600.png,https://www.vivino.com//JP/en/xavier-frissant-les-roses-du-clos-touraine/w/1403182?year=2016&price_id=26513365,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,0.0
53,Moordenaarskloof Chenin Blanc,2020,White wine,Chenin Blanc,3.9,40 ratings,"ï§3,520","36,075",Dornier,100% Chenin Blanc,South Africa / Western Cape / Coastal Region / Stellenbosch,South African Chenin Blanc,13.5,Contains sulfites,"['Shellfish', 'Spicy food', 'Lean fish', 'Mild and soft cheese']",//images.vivino.com/thumbs/8HZ1QE-cQZOCYradg6DJ0A_pb_x600.png,https://www.vivino.com//JP/en/dornier-moordenaarskloof-chenin-blanc/w/5912753?year=2020&price_id=26828222,40.59564705882354,54.36922352941176,15.969529411764706,88.47117647058825,0.0
54,The Brock Chardonnay,2017,White wine,Chardonnay,3.9,40 ratings,"ï§3,300","33,820",Closson Chase,Chardonnay,Canada / Ontario / Niagara Peninsula,Canadian Chardonnay,13.5,Contains sulfites,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",//images.vivino.com/thumbs/13YLjUZFQByUM7bEntxjSw_pb_x600.png,https://www.vivino.com//JP/en/closson-chase-the-brock-chardonnay/w/1597586?year=2017&price_id=22362625,62.079294117647066,54.36922352941176,21.91764705882353,54.880117647058825,0.0
55,Luris,2020,White wine,Vermentino,3.9,40 ratings,"ï§5,280","54,113",Depperu,Vermentino,Italy / Sardegna / Vermentino di Gallura,Southern Italy White,13.5,Contains sulfites,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",//images.vivino.com/thumbs/s5dSE6Q2QT6SH_aLS8uE3w_pb_x600.png,https://www.vivino.com//JP/en/deppuru-luris/w/1173765?year=2020&price_id=28877929,75.69694117647059,54.36922352941176,4.770188235294118,47.40929411764706,0.0
56,Jeudi 15,2020,Red wine,Nerello Mascalese,3.9,33 ratings,"ï§5,170","52,985",Vino di Anna,Nerello Mascalese,Italy / Terre Siciliane,Southern Italy Red,13.5,Contains sulfites,"['Beef', 'Pasta', 'Lamb']",//images.vivino.com/thumbs/7bLAy3wARpu-lrxRXT98fQ_pb_x600.png,https://www.vivino.com//JP/en/vino-di-anna-jeudi-15/w/1297706?year=2020&price_id=29371418,91.34141176470588,59.7724705882353,26.058,41.37611764705883,0.0
57,Riesling,2020,White wine,Riesling,3.9,32 ratings,"ï§2,750","28,184",Palliser Estate,Riesling,New Zealand / North Island / Wairarapa / Martinborough,New Zealand Riesling,13.5,Contains sulfites,"['Pork', 'Shellfish', 'Spicy food', 'Poultry', 'Cured Meat']",//images.vivino.com/thumbs/8k4lJnaeQXiLdu0UZ3-Bgg_pb_x600.png,https://www.vivino.com//JP/en/palliser-estate-riesling/w/1117056?year=2020&price_id=26506167,40.10964705882353,54.36922352941176,9.137435294117648,88.76023529411765,0.0
58,Riorret The Abbey Pinot Noir,2018,Red wine,Pinot Noir,3.9,32 ratings,"ï§7,444","76,291",De Bortoli,Pinot Noir,Australia / Victoria / Port Phillip / Yarra Valley,Australian Pinot Noir,13.5,Contains sulfites,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/Me_wgy2EQyKkGaeX1FpvhQ_pb_x600.png,https://www.vivino.com//JP/en/de-bortoli-riorret-the-abbey-pinot-noir/w/1650272?year=2018&price_id=29017427,53.65023529411765,15.65058823529412,8.431376470588235,66.324,0.0
59,Rouge,2012,Red wine,Blend,3.9,28 ratings,"ï§7,140","73,175",Clos del Rey,"Grenache, Carignan",France / Languedoc-Roussillon / Cï§_es du Roussillon / Cï§_es du Roussillon Villages,Languedoc-Roussillon Red,13.5,Contains sulfites,"['Beef', 'Pasta', 'Veal']",//images.vivino.com/thumbs/fPEOAaFqSZGms42J75a4rA_pb_x600.png,https://www.vivino.com//JP/en/clos-del-rey-rouge/w/1650872?year=2012&price_id=26210394,86.23200000000001,68.68258823529412,15.76764705882353,72.26894117647059,0.0
