wine_id,name,wine_type,rating_mean,rating_num,kprice,Alcohol_content,Pairings,Light_Bold,Smooth_Tannic,Dry_Sweet,Soft_Acidic,vintage,grape_simple,Winery,Grapes,Region,Wine style,Allergens,imgurl,link
1586,Emilï§_ Moscatel Sherry (Solera Reserva),Fortified,4.0,820,42839.0,17.0,"['Mature and hard cheese', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",81.97517647058824,54.36922352941176,86.20623529411765,72.70858823529413,2016,Muscat of Alexandria,Lustau,100% Muscat of Alexandria,Spain / Andalucï§_ / Jerez-Xï§_ï§_-Sherry,Spanish Sherry,Contains sulfites,https://images.vivino.com/thumbs/uj9HgsasSuqNV-dS4x93yQ_pb_x600.png,https://www.vivino.com//JP/en/lustau-emilin-moscatel-sherry-solera-reserva/w/1170132?price_id=27424883
1587,Brut Champagne Premier Cru,Sparkling,4.0,939,67641.0,12.5,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",69.32764705882353,54.36922352941176,15.969529411764706,80.85341176470588,2016,Blend,Frerejean Frï§_es,"50% Chardonnay, 50% Pinot Noir",France / Champagne / Champagne Premier Cru,French Champagne,Contains sulfites,https://images.vivino.com/thumbs/pvCnD2zER7-DlwxjIjAUjw_pb_x600.png,https://www.vivino.com//JP/en/frerejean-freres-brut-champagne-premier-cru/w/1424172?price_id=27347252
1588,Viognier Elisabeth,White,4.0,946,19278.0,14.0,"['Pork', 'Rich fish (salmon, tuna etc)', 'Spicy food', 'Poultry']",63.386117647058825,54.36922352941176,30.66129411764706,12.898,2020,Viognier,Domaine de la Baume,100% Viognier,France / Languedoc-Roussillon,Languedoc-Roussillon Viognier,Contains sulfites,https://images.vivino.com/thumbs/l_c5VsMTS86ZhN7MEch0_w_pb_x600.png,https://www.vivino.com//JP/en/la-baume-viognier-elisabeth/w/1163295?year=2020&price_id=27261271
1589,Albariï§_,White,4.0,973,37202.0,13.5,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",11.89364705882353,54.36922352941176,56.38670588235294,68.78294117647059,2020,Albariï§_,Zï§_ate,100% Albariï§_,Spain / Galicia / Rï§_s Baixas,Spanish Albariï§_,Contains sulfites,https://images.vivino.com/thumbs/lPE9voVrRPOqbBzz8KsDrA_pb_x600.png,https://www.vivino.com//JP/en/zarate-albarino/w/2342567?year=2020&price_id=26523868
1590,Gran Reserva,Red,4.0,977,40585.0,14.0,"['Beef', 'Lamb', 'Veal', 'Poultry']",73.73670588235295,68.28564705882353,10.708682352941176,66.91764705882353,2011,Tempranillo,Hacienda Lï§_ez de Haro,100% Tempranillo,Spain / Rioja,Spanish Rioja Red,Contains sulfites,https://images.vivino.com/thumbs/J9nqo-ITRR2eotn19S5PhA_pb_x600.png,https://www.vivino.com//JP/en/hacienda-lopez-de-haro-gran-reserva/w/2870792?year=2011&price_id=25534402
1591,Old Vine Zinfandel,Red,4.0,1056,25929.0,14.0,"['Beef', 'Lamb', 'Poultry']",96.43505882352942,29.526117647058825,49.36858823529411,15.386588235294118,2019,Zinfandel,OZV,100% Zinfandel,United States / California / Central Valley / Lodi,Californian Zinfandel,Contains sulfites,https://images.vivino.com/thumbs/INn_PkAzQ9uKvXtuLTcFBQ_pb_x600.png,https://www.vivino.com//JP/en/ozv-old-vine-zinfandel/w/7116334?year=2019&price_id=29006122
1592,Gran Passaia Toscana,Red,4.0,1063,26605.0,13.5,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",53.37317647058824,42.63541176470588,24.59435294117647,48.88941176470588,2019,Blend,Passaia,"Merlot, Sangiovese",Italy / Toscana,Tuscan Red,Contains sulfites,https://images.vivino.com/thumbs/jV4NmxxfRQ2cdRIAtangaQ_pb_x600.png,https://www.vivino.com//JP/en/passaia-gran-passaia-toscana/w/7420635?year=2019&price_id=27673415
1593,Vintage Champagne,Sparkling,4.0,1088,135282.0,12.0,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",75.306,54.36922352941176,15.969529411764706,91.51258823529412,2012,Blend,Palmer & Co.,"Chardonnay, Pinot Noir, Pinot Meunier",France / Champagne,French Champagne,Contains sulfites,https://images.vivino.com/thumbs/0F0BYYrORhetTXICwJzxLg_pb_x600.png,https://www.vivino.com//JP/en/palmer-vintage-champagne/w/4220173?year=2012&price_id=28994479
1594,Chardonnay Santa Barbara County,White,4.0,1311,44868.0,12.0,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",98.89588235294116,54.36922352941176,41.33376470588235,56.86905882352941,2019,Chardonnay,Au Bon Climat,100% Chardonnay,United States / California / Central Coast / Santa Barbara County,Californian Chardonnay,Contains sulfites,https://images.vivino.com/thumbs/edkCaw6zTumE2DpLkDu7lg_pb_x600.png,https://www.vivino.com//JP/en/au-bon-climat-chardonnay-santa-barbara-county/w/1367448?year=2019&price_id=27518681
1595,Carte Or Brut Champagne Grand Cru 'Le Mesnil-sur-Oger',Sparkling,4.0,1394,52268.0,13.5,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",67.84623529411765,54.36922352941176,15.969529411764706,85.55011764705883,2016,Chardonnay,Cazals,100% Chardonnay,France / Champagne / Cï§_e des Blancs / Champagne Grand Cru 'Le Mesnil-sur-Oger',French Champagne,Contains sulfites,https://images.vivino.com/thumbs/mIwRbnUOTAqLoZoRQLfrYw_pb_x600.png,https://www.vivino.com//JP/en/claude-cazals-carte-or-brut-champagne-grand-cru-le-mesnil-sur-oger/w/3556148?price_id=27947813
1596,Moulis-en-Mï§_oc,Red,4.0,1431,108225.0,13.0,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",82.5234117647059,84.6735294117647,8.813188235294117,82.35870588235295,2016,Petit Verdot,Chï§_eau Chasse-Spleen,100% Petit Verdot,France / Bordeaux / Mï§_oc / Moulis-en-Mï§_oc,Bordeaux Mï§_oc,Contains sulfites,https://images.vivino.com/thumbs/wG83ssYIQ7mdLw3qY5PWLA_pb_x600.png,https://www.vivino.com//JP/en/chateau-chasse-spleen-moulis-en-medoc/w/79266?year=2016&price_id=28684219
1597,Prestige Rosï§ Champagne Premier Cru,Sparkling,4.0,1482,117295.0,12.0,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",74.83623529411764,54.36922352941176,15.969529411764706,88.38788235294118,2016,Blend,Duval-Leroy,"80% Pinot Noir, 20% Chardonnay",France / Champagne / Champagne Premier Cru,French Champagne,"Contains sulfites, egg allergens, milk allergens",https://images.vivino.com/thumbs/WErUYt12QiSXkQz75scGvg_pb_x600.png,https://www.vivino.com//JP/en/champagne-duval-leroy-prestige-rose-champagne-premier-cru/w/1542543?price_id=26583514
1598,Old Vines Grenache - Shiraz - Mourvedre,Red,4.0,1776,32693.0,15.0,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",100.0,55.57494117647059,14.878823529411765,52.4464705882353,2017,Grenache,Torbreck,100% Grenache,Australia / South Australia / Barossa / Barossa Valley,Australian Rhï§_e Blend Red,Contains sulfites,https://images.vivino.com/thumbs/oqKbTAm_R42_YYfoD1Kk3Q_pb_x600.png,https://www.vivino.com//JP/en/torbreck-old-vines-grenache-shiraz-mourvedre/w/24232?year=2017&price_id=27300254
1599,20 Aldeas,Red,4.0,1883,37202.0,14.5,"['Beef', 'Lamb', 'Veal', 'Poultry']",89.83564705882353,71.36647058823529,15.00670588235294,41.292235294117646,2018,Tempranillo,Condado de Haza,100% Tempranillo,Spain / Castilla y Leï§_,Spanish Tempranillo,"Contains sulfites, egg allergens, milk allergens",https://images.vivino.com/thumbs/ZWNhW2PyQ3uwxSop-qNmOQ_pb_x600.png,https://www.vivino.com//JP/en/condado-de-haza-twenty-aldeas/w/8377811?year=2018&price_id=26953531
1600,Cuvï§_ Saint-Urbain Marsannay Rouge,Red,4.0,364,67641.0,12.5,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",50.23117647058824,39.29952941176471,12.46929411764706,87.428,2015,Pinot Noir,Jean Fournier,100% Pinot Noir,France / Bourgogne / Cï§_e de Nuits / Marsannay,Burgundy Cï§_e de Nuits Red,Contains sulfites,https://images.vivino.com/thumbs/jZBy-mqSSoCDId6qj0YqYQ_pb_x600.png,https://www.vivino.com//JP/en/jean-fournier-cuvee-saint-urbain-marsannay-rouge/w/1218982?year=2015&price_id=27661537
1601,Zinfandel Bourbon Barrel Aged,Red,4.0,2128,58622.0,14.5,"['Beef', 'Lamb', 'Poultry']",100.0,34.88988235294118,31.062117647058823,16.129529411764707,2016,Zinfandel,The Federalist,100% Zinfandel,United States / California / North Coast / Mendocino County,Californian Zinfandel,Contains sulfites,https://images.vivino.com/thumbs/uAO1gRVIQDy44ymxXNz0EQ_pb_x600.png,https://www.vivino.com//JP/en/federalist-zinfandel-bourbon-barrel-aged/w/5518105?year=2016&price_id=18658707
1602,El Recio,Red,4.0,2585,30664.0,14.5,"['Beef', 'Lamb', 'Game (deer, venison)']",91.46764705882352,60.44917647058824,8.98669411764706,41.68329411764706,2019,Tempranillo,Matsu,100% Tempranillo,Spain / Castilla y Leï§_ / Toro,Spanish Toro Red,Contains sulfites,https://images.vivino.com/thumbs/BEvwr_qqRCefj9N0G-x6dg_pb_x600.png,https://www.vivino.com//JP/en/matsu-el-recio/w/1136746?year=2019&price_id=28479824
1603,Les Vignes de Montgueux Extra Brut Blanc de Blancs Champagne,Sparkling,4.0,3394,95825.0,12.5,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",67.82305882352941,54.36922352941176,15.969529411764706,92.83129411764706,2016,Chardonnay,Jacques Lassaigne,100% Chardonnay,France / Champagne,French Champagne,Contains sulfites,https://images.vivino.com/thumbs/IaPDoDAxR8erpSVgzqI5bw_pb_x600.png,https://www.vivino.com//JP/en/jacques-lassaigne-les-vignes-de-montgueux-extra-brut-blanc-de-blancs-champagne/w/1492586?price_id=26727457
1604,Blanc de Noirs Brut Champagne,Sparkling,4.0,3994,81989.0,12.0,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",73.27576470588235,54.36922352941176,15.969529411764706,88.99905882352941,2016,Pinot Noir,Fleury,100% Pinot Noir,France / Champagne,French Champagne,Contains sulfites,https://images.vivino.com/thumbs/_FAMbBOVS1-wzMpHEPim_Q_pb_x600.png,https://www.vivino.com//JP/en/fleury-blanc-de-noirs-brut-champagne/w/1196287?price_id=28554612
1605,Blanc de Blancs Champagne,Sparkling,4.0,4375,118372.0,12.0,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",76.21235294117648,54.36922352941176,15.969529411764706,92.17,2016,Chardonnay,Palmer & Co.,Chardonnay,France / Champagne,French Champagne,Contains sulfites,https://images.vivino.com/thumbs/rp4MgF7oSoC5mptx5IsRew_pb_x600.png,https://www.vivino.com//JP/en/palmer-blanc-de-blancs-champagne/w/1197043?price_id=28994477
1606,Jumilla Silver Label,Red,4.0,4685,24392.0,15.0,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",70.5404705882353,79.68964705882352,17.916705882352943,62.59952941176471,2019,Monastrell,Juan Gil,100% Monastrell,Spain / Murcia / Jumilla,Spanish Monastrell,Contains sulfites,https://images.vivino.com/thumbs/Hj2iJFWgSbq3Dwkm_R-4TQ_pb_x600.png,https://www.vivino.com//JP/en/juan-gil-jumilla-silver-label/w/5282020?year=2019&price_id=27947901
1607,Sainte Anne Brut,Sparkling,4.0,5501,60877.0,12.0,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",69.9144705882353,54.36922352941176,15.969529411764706,88.60741176470589,2016,Blend,Chartogne-Taillet,"60% Chardonnay, 40% Pinot Noir",France / Champagne,French Champagne,Contains sulfites,https://images.vivino.com/thumbs/TpmGwDxuSf6y4gCyprHjww_pb_x600.png,https://www.vivino.com//JP/en/chartogne-taillet-sainte-anne-brut/w/1381021?price_id=26882421
1608,Reserve Barrel Syrah,Red,4.1,25,56367.0,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",77.20588235294117,64.8529411764706,1.0449152941176473e-15,61.76470588235294,2013,Shiraz/Syrah,Summerhill Pyramid,Shiraz/Syrah,Canada / British Columbia / Okanagan Valley,Canadian Syrah,Contains sulfites,https://images.vivino.com/thumbs/S767xETrQI-GIpXvL60v8A_150x200.jpg,https://www.vivino.com//JP/en/summerhill-pyramid-winery-reserve-barrel-syrah/w/6725949?year=2013&price_id=20452386
1609,Celebre,Red,4.1,25,59749.0,13.5,0,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,2019,Blend,Ata Rangi,"Shiraz/Syrah, Merlot",New Zealand / North Island / Wairarapa / Martinborough,,Contains sulfites,https://images.vivino.com/thumbs/CZ1BRkF4SYWqWp54GsWzFw_pb_x600.png,https://www.vivino.com//JP/en/ata-rangi-celebre/w/1888683?year=2019&price_id=29161563
1610,Vigna Ortale Greco di Tufo,White,4.1,25,60877.0,13.5,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",75.94058823529411,54.36922352941176,15.969529411764706,45.95,2018,Greco,Cantine di Marzo,Greco,Italy / Campania / Greco di Tufo,Southern Italy White,Contains sulfites,https://images.vivino.com/thumbs/SKlMDoIARGeZ0gYDVbb1Pg_pb_x600.png,https://www.vivino.com//JP/en/marzo-vigna-ortale-greco-di-tufo-jb6f7/w/6596645?year=2018&price_id=26225216
1611,Hendry Vineyard Cabernet Sauvignon,Red,4.1,26,135282.0,14.0,"['Beef', 'Lamb', 'Game (deer, venison)', 'Mature and hard cheese', 'Poultry']",100.0,69.61670588235295,5.391211764705883,63.103529411764704,2017,Cabernet Sauvignon,Hendry,100% Cabernet Sauvignon,United States / California / North Coast / Napa County / Napa Valley,Napa Valley Cabernet Sauvignon,Contains sulfites,https://images.vivino.com/thumbs/6AkdSb6ARl-VYMODufn_xw_pb_x600.png,https://www.vivino.com//JP/en/hendry-ranch-winery-hendry-vineyard-cabernet-sauvignon/w/10697?year=2017&price_id=28777320
1612,Le Village Extra Brut Champagne Premier Cru,Sparkling,4.1,26,85012.0,13.5,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",90.85976470588236,54.36922352941176,15.969529411764706,100.0,2016,Blend,Pierre Baillette,"Chardonnay, Pinot Noir, Pinot Meunier",France / Champagne / Champagne Premier Cru,French Champagne,Contains sulfites,https://images.vivino.com/thumbs/X1dlKiT6Qo-VYAcrrRlm6g_150x200.jpg,https://www.vivino.com//JP/en/pierre-baillette-le-village-extra-brut-champagne-premier-cru/w/9474702?price_id=25949270
1613,Lock Stock & Barrel,Red,4.1,26,67641.0,13.5,0,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,2015,Blend,Rosewood Estates,"Cabernet Sauvignon, Cabernet Franc, Merlot, Petit Verdot",Canada / Ontario / Niagara Peninsula,,Contains sulfites,https://images.vivino.com/thumbs/esp0D54sTIexnec-inaksg_pb_x600.png,https://www.vivino.com//JP/en/rosewood-estates-lock-stock-barrel-niagara-peninsula/w/2032419?year=2015&price_id=22696519
1614,Le Volte,Red,4.0,801,56367.0,13.5,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",56.7344705882353,46.88,8.490400000000001,53.03552941176471,2020,Blend,Ornellaia,"70% Merlot, 15% Cabernet Sauvignon, 15% Sangiovese",Italy / Toscana,Tuscan Red,Contains sulfites,https://images.vivino.com/thumbs/HzBJnT2mQq6YVNB6KQ1S6Q_pb_x600.png,https://www.vivino.com//JP/en/ornellaia-le-volte-tuscany/w/1480684?year=2020&price_id=29476566
1615,Syrah,Red,4.0,776,90188.0,14.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",88.08658823529412,56.37658823529412,12.750823529411766,62.04941176470588,2016,Shiraz/Syrah,Boekenhoutskloof,100% Shiraz/Syrah,South Africa / Western Cape / Coastal Region / Swartland,South African Syrah,Contains sulfites,https://images.vivino.com/thumbs/mA2FEiXyTEShyH_wPY8VIw_pb_x600.png,https://www.vivino.com//JP/en/boekenhoutskloof-syrah/w/1128251?year=2016&price_id=26771192
1616,Cipes Brut,Sparkling,4.0,762,45094.0,13.5,0,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,2016,Blend,Summerhill Pyramid,"Chardonnay, Riesling, Pinot Blanc",Canada / British Columbia / Okanagan Valley,,Contains sulfites,https://images.vivino.com/thumbs/Lb1MAnTcQ4KOfbuiGP0Zlw_pb_x600.png,https://www.vivino.com//JP/en/summerhill-pyramid-winery-cipes-brut/w/1759250?price_id=19303492
1617,SLH Pinot Noir,Red,4.0,708,51858.0,14.5,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",52.994,23.672117647058823,11.163670588235297,61.542235294117646,2019,Pinot Noir,Wines from Hahn Estate,100% Pinot Noir,United States / California / Central Coast / Monterey County / Santa Lucia Highlands,Californian Pinot Noir,Contains sulfites,https://images.vivino.com/thumbs/ALZK21CqTUSc4bpi6__MKw_pb_x600.png,https://www.vivino.com//JP/en/wines-from-hahn-estate-slh-pinot-noir/w/1849875?year=2019&price_id=29619287
1618,Huntington Pinot Noir,Red,4.0,371,32468.0,14.5,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",52.70564705882353,24.504941176470588,10.321341176470588,61.29,2017,Pinot Noir,Pali Wine Co.,100% Pinot Noir,United States / California / Central Coast / Santa Barbara County,Californian Pinot Noir,Contains sulfites,https://images.vivino.com/thumbs/FD22ywRfR2CRi0WpusFhOg_pb_x600.png,https://www.vivino.com//JP/en/pali-wine-company-huntington-pinot-noir/w/1100458?year=2017&price_id=27624054
1619,Cliff Edge Shiraz,Red,4.0,372,37766.0,14.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",97.58176470588236,51.950941176470586,22.720352941176472,52.77694117647059,2018,Shiraz/Syrah,Mount Langi Ghiran,100% Shiraz/Syrah,Australia / Victoria / Western Victoria / Grampians,Australian Shiraz,Contains sulfites,https://images.vivino.com/thumbs/1QzjPveUQ8S4Acg1DMfQRQ_pb_x600.png,https://www.vivino.com//JP/en/mount-langi-ghiran-pty-ltd-cliff-edge-shiraz/w/1650345?year=2018&price_id=26506248
1620,Valpolicella Ripasso,Red,4.0,403,74405.0,14.0,"['Beef', 'Veal', 'Game (deer, venison)']",73.34247058823529,49.81141176470589,29.69341176470588,37.63317647058823,2014,Blend,Secondo Marco,"Corvinone, Oseleta, Corvina, Rondinella, Croatina",Italy / Veneto / Valpolicella / Valpolicella Ripasso,Italian Ripasso,Contains sulfites,https://images.vivino.com/thumbs/1c3HQf_lRaS2N4LLspPymQ_pb_x600.png,https://www.vivino.com//JP/en/secondo-marco-valpolicella-ripasso/w/1249952?year=2014&price_id=26207803
1621,Crianza Ribera del Duero,Red,4.0,443,36075.0,14.5,"['Beef', 'Lamb', 'Game (deer, venison)']",78.26035294117646,67.62400000000001,11.756258823529413,72.75141176470589,2019,Tempranillo,Condado de Haza,100% Tempranillo,Spain / Castilla y Leï§_ / Ribera del Duero,Spanish Ribera Del Duero Red,Contains sulfites,https://images.vivino.com/thumbs/9L2pS0-kRTaotGZtFO-73A_pb_x600.png,https://www.vivino.com//JP/en/condado-de-haza-crianza-ribera-del-duero/w/1126813?year=2019&price_id=27386929
1622,Vino Nobile di Montepulciano,Red,4.0,439,49603.0,12.0,"['Beef', 'Game (deer, venison)', 'Poultry']",62.918470588235294,66.61317647058824,5.317247058823529,77.44988235294119,2016,Blend,Contucci,"Prugnolo Gentile, Canaiolo Nero",Italy / Toscana / Vino Nobile di Montepulciano,Italian Vino Nobile Di Montepulciano,Contains sulfites,https://images.vivino.com/thumbs/FDp2wZEpS_qpQNU2kHRvcw_pb_x600.png,https://www.vivino.com//JP/en/contucci-vino-nobile-di-montepulciano/w/18187?year=2016&price_id=26207707
1623,Akmï§_ine Sancerre,White,4.0,452,43967.0,13.5,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",30.93258823529412,54.36922352941176,9.787505882352942,77.39435294117648,2012,Sauvignon Blanc,Sï§_astien Riffault,Sauvignon Blanc,France / Loire Valley / Upper Loire / Sancerre,Upper Loire White,Contains sulfites,https://images.vivino.com/thumbs/wtnNlFheTOGH99dO1jQpbg_pb_x600.png,https://www.vivino.com//JP/en/etienne-et-sebastien-riffault-akmenine-sancerre/w/1211354?year=2012&price_id=26642662
1624,I Sistri Chardonnay,White,4.0,455,39457.0,13.5,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",54.32117647058824,54.36922352941176,34.21494117647059,74.01552941176472,2018,Chardonnay,Fï§_sina,100% Chardonnay,Italy / Toscana,Central Italy White,Contains sulfites,https://images.vivino.com/thumbs/nvdNlcdWQkm58hfWvYX1Gg_pb_x600.png,https://www.vivino.com//JP/en/it-felsina-i-sistri-chardonnay/w/18445?year=2018&price_id=29446369
1625,Dream Vintage Brut Champagne Grand Cru 'Bouzy',Sparkling,4.0,470,112284.0,12.0,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",78.74705882352941,54.36922352941176,15.969529411764706,87.5424705882353,2012,Chardonnay,Andre Clouet,100% Chardonnay,France / Champagne / Montagne de Reims / Champagne Grand Cru 'Bouzy',French Champagne,Contains sulfites,https://images.vivino.com/thumbs/ZQ2iNj1WTe6ZZgdLPVKErg_pb_x600.png,https://www.vivino.com//JP/en/champagne-andre-clouet-dream-vintage-brut-champagne-grand-cru-bouzy/w/5143755?year=2012&price_id=28662187
1626,Les Grands Chaillots Bourgogne,Red,4.0,482,89737.0,13.0,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",37.569647058823534,29.62847058823529,8.45924705882353,75.42694117647059,2017,Pinot Noir,Thibault Liger-Belair,100% Pinot Noir,France / Bourgogne,Burgundy Red,Contains sulfites,https://images.vivino.com/thumbs/6kqp5j-WSjKPb389zXrUOQ_pb_x600.png,https://www.vivino.com//JP/en/thibault-les-grands-chaillots-bourgogne/w/1210262?year=2017&price_id=27848639
1627,Neverland Cabernet Sauvignon,Red,4.0,507,37202.0,13.9,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",100.0,70.05023529411766,11.92329411764706,74.93858823529412,2017,Cabernet Sauvignon,Field Recordings,100% Cabernet Sauvignon,United States / California / Central Coast / Santa Barbara County,Californian Bordeaux Blend,Contains sulfites,https://images.vivino.com/thumbs/1scydUlUQ52qJ4OyFKSH5w_pb_x600.png,https://www.vivino.com//JP/en/field-recordings-neverland-cabernet-sauvignon/w/4213711?year=2017&price_id=20949916
